#GENE	STR-M-CRE1
Hoxb2	0
Hoxb3	1
Hoxb3os	0
Hoxb4	2
Hoxb5	0
Hoxb5os	0
Hoxb6	0
Hoxb7	0
Hoxb8	0
Hoxb9	0
Hoxc10	0
Hoxc11	0
Hoxc12	0
Hoxc13	0
Hoxc4	0
Hoxc5	0
Hoxc6	0
Hoxc8	0
Hoxc9	0
Hoxd1	2
Hoxd10	0
Hoxd11	0
Hoxd12	0
Hoxd13	0
Hoxd3	0
Hoxd3os1	0
Hoxd4	0
Hoxd8	0
Hoxd9	0
Hp	3
Hp1bp3	7275
Hpca	31150
Hpcal1	1248
Hpcal4	27178
Hpd	0
Hpdl	15
Hpf1	1062
Hpgd	246
Hpgds	292
Hpn	6
Hprt	3588
Hps1	73
Hps3	390
Hps4	444
Hps5	410
Hps6	108
Hpse	24
Hpse2	15
Hpx	6
Hr	996
Hras	4316
Hrc	23
Hrct1	30
Hrg	0
Hrh1	325
Hrh2	215
Hrh3	2714
Hrh4	0
Hrk	3090
Hrnr	0
Hrob	32
Hs1bp3	315
Hs2st1	2310
Hs3st1	647
Hs3st2	594
Hs3st3a1	16
Hs3st3b1	73
Hs3st4	2533
Hs3st5	461
Hs3st6	2
Hs6st1	2157
Hs6st2	2850
Hs6st3	359
Hsbp1	8935
Hsbp1l1	12
Hscb	142
Hsd11b1	399
Hsd11b2	0
Hsd17b1	1
Hsd17b10	698
Hsd17b11	1381
Hsd17b12	2993
Hsd17b13	1
Hsd17b14	4
Hsd17b2	9
Hsd17b3	0
Hsd17b4	2134
Hsd17b6	0
Hsd17b7	855
Hsd3b1	0
Hsd3b2	0
Hsd3b3	0
Hsd3b4	0
Hsd3b5	0
Hsd3b6	0
Hsd3b7	24
Hsdl1	1366
Hsdl2	1333
Hsf1	585
Hsf2	947
Hsf2bp	5
Hsf3	7
Hsf4	12
Hsf5	1
Hsfy2	0
Hsh2d	0
Hsp25-ps1	4
Hsp90aa1	16489
Hsp90ab1	50044
Hsp90b1	11943
Hspa12a	6009
Hspa12b	288
Hspa13	2401
Hspa14	687
Hspa1a	45
Hspa1b	50
Hspa1l	12
Hspa2	1184
Hspa4	9586
Hspa4l	5293
Hspa5	11289
Hspa8	30398
Hspa9	7155
Hspa9-ps1	2
Hspb1	87
Hspb11	205
Hspb2	20
Hspb3	21
Hspb6	169
Hspb7	7
Hspb8	518
Hspb9	0
Hspbap1	86
Hspbp1	1542
Hspd1	4939
Hspd1-ps1	0
Hspd1-ps2	0
Hspd1-ps3	6
Hspd1-ps4	3
Hspd1-ps5	0
Hspe1	1815
Hspe1-ps1	0
Hspe1-ps2	0
Hspe1-ps3	0
Hspe1-ps4	0
Hspe1-ps5	0
Hspe1-ps6	0
Hspe1-rs1	11
Hspg2	651
Hsph1	8238
Htatip2	101
Htatsf1	2420
Htr1a	452
Htr1b	2240
Htr1d	451
Htr1f	103
Htr2a	1081
Htr2b	0
Htr2c	5321
Htr3a	121
Htr3b	0
Htr4	259
Htr5a	368
Htr5b	13
Htr6	211
Htr7	225
Htra1	6162
Htra2	556
Htra3	158
Htra4	8
Htt	4116
Hunk	403
Hus1	578
Hus1b	0
Huwe1	10646
Hvcn1	205
Hyal1	84
Hyal2	252
Hyal3	12
Hyal4	0
Hyal5	0
Hyal6	0
Hydin	16
Hyi	106
Hykk	87
Hyls1	124
Hyou1	3640
Hypk	96
I0C0044D17Rik	0
I730028E13Rik	0
I730030J21Rik	1
I830077J02Rik	42
I830134H01Rik	0
Iah1	415
Iapp	0
Iars	1566
Iars2	1436
Iba57	267
Ibsp	0
Ibtk	993
Ica1	999
Ica1l	1248
Icam1	115
Icam2	140
Icam4	13
Icam5	4686
Ice1	1908
Ice2	174
Icmt	2025
Icos	2
Icosl	57
Ict1os	0
Id1	377
Id2	2953
Id3	1166
Id4	6828
Ide	1938
Idh1	2952
Idh2	988
Idh3a	7155
Idh3b	4917
Idh3g	2558
Idi1	517
Idi2	0
Idnk	342
Ido1	456
Ido2	40
Ids	20552
Idua	223
Ier2	168
Ier3	144
Ier3ip1	1245
Ier5	1162
Ier5l	271
Iffo1	1056
Iffo2	635
Ifi202b	0
Ifi203	17
Ifi203-ps	0
Ifi204	24
Ifi205	2
Ifi206	1
Ifi207	8
Ifi208	12
Ifi209	16
Ifi211	0
Ifi213	1
Ifi214	0
Ifi27	425
Ifi27l2a	83
Ifi27l2b	1
Ifi30	139
Ifi35	51
Ifi44	68
Ifi44l	0
Ifi47	51
Ifih1	97
Ifit1	86
Ifit1bl1	21
Ifit1bl2	7
Ifit2	321
Ifit3	121
Ifit3b	79
Ifitm1	109
Ifitm10	170
Ifitm2	62
Ifitm3	416
Ifitm5	0
Ifitm6	8
Ifitm7	0
Ifna-ps1	0
Ifna1	0
Ifna11	0
Ifna12	0
Ifna13	0
Ifna14	0
Ifna15	0
Ifna16	0
Ifna2	0
Ifna4	0
Ifna5	0
Ifna6	0
Ifna7	0
Ifna9	0
Ifnab	0
Ifnar1	1529
Ifnar2	378
Ifnb1	0
Ifne	0
Ifng	0
Ifngas1	0
Ifngr1	775
Ifngr2	1131
Ifnk	0
Ifnl2	0
Ifnl3	0
Ifnlr1	3
Ifnz	0
Ifrd1	752
Ifrd2	125
Ift122	845
Ift140	792
Ift172	1094
Ift20	1135
Ift22	1510
Ift27	699
Ift43	159
Ift46	871
Ift52	687
Ift57	1143
Ift74	527
Ift80	556
Ift81	586
Ift88	337
Ift88os	0
Igbp1	1112
Igbp1b	27
Igdcc3	13
Igdcc4	814
Igf1	555
Igf1os	0
Igf1r	1555
Igf2	364
Igf2bp1	0
Igf2bp2	79
Igf2bp3	4
Igf2os	22
Igf2r	1304
Igfals	0
Igfbp1	0
Igfbp2	1049
Igfbp3	715
Igfbp4	2255
Igfbp5	5875
Igfbp6	104
Igfbp7	724
Igfbpl1	191
Igfl3	0
Igflr1	0
Igfn1	76
Igha	0
Ighd	22
Ighd1-1	0
Ighd2-3	0
Ighd2-4	0
Ighd2-5	0
Ighd2-6	0
Ighd2-7	0
Ighd2-8	0
Ighd3-1	0
Ighd3-2	0
Ighd4-1	0
Ighd5-1	0
Ighd5-2	0
Ighd5-3	0
Ighd5-4	0
Ighd5-5	0
Ighd5-6	0
Ighd5-7	0
Ighd5-8	0
Ighd6-1	0
Ighd6-2	0
Ighe	0
Ighg1	7
Ighg2b	0
Ighg2c	9
Ighg3	0
Ighj1	10
Ighj2	4
Ighj3	0
Ighj4	0
Ighm	337
Ighmbp2	312
Ighv1-1	0
Ighv1-10	0
Ighv1-11	0
Ighv1-12	0
Ighv1-13	0
Ighv1-14	0
Ighv1-15	0
Ighv1-16	0
Ighv1-17	0
Ighv1-17-1	0
Ighv1-18	0
Ighv1-19	0
Ighv1-19-1	0
Ighv1-2	0
Ighv1-20	0
Ighv1-21	0
Ighv1-21-1	0
Ighv1-22	0
Ighv1-23	0
Ighv1-24	0
Ighv1-25	0
Ighv1-26	0
Ighv1-27	0
Ighv1-28	0
Ighv1-29	0
Ighv1-3	0
Ighv1-30	0
Ighv1-31	0
Ighv1-32	0
Ighv1-33	0
Ighv1-34	0
Ighv1-35	0
Ighv1-36	0
Ighv1-37	0
Ighv1-38	0
Ighv1-39	0
Ighv1-4	0
Ighv1-40	0
Ighv1-41	0
Ighv1-42	0
Ighv1-43	0
Ighv1-44	0
Ighv1-45	0
Ighv1-46	0
Ighv1-47	0
Ighv1-48	0
Ighv1-49	0
Ighv1-5	0
Ighv1-50	0
Ighv1-51	0
Ighv1-52	0
Ighv1-53	0
Ighv1-54	0
Ighv1-55	0
Ighv1-56	0
Ighv1-57	0
Ighv1-58	0
Ighv1-59	0
Ighv1-6	0
Ighv1-60	0
Ighv1-61	0
Ighv1-62	0
Ighv1-62-1	0
Ighv1-62-2	0
Ighv1-62-3	0
Ighv1-63	0
Ighv1-64	0
Ighv1-65	0
Ighv1-66	0
Ighv1-67	0
Ighv1-68	0
Ighv1-69	0
Ighv1-7	0
Ighv1-70	0
Ighv1-71	0
Ighv1-72	0
Ighv1-73	0
Ighv1-74	0
Ighv1-75	0
Ighv1-76	0
Ighv1-77	0
Ighv1-78	0
Ighv1-79	0
Ighv1-8	0
Ighv1-80	0
Ighv1-81	0
Ighv1-82	0
Ighv1-83	0
Ighv1-84	0
Ighv1-85	0
Ighv1-86	0
Ighv1-9	0
Ighv10-1	0
Ighv10-2	0
Ighv10-3	0
Ighv10-4	0
Ighv11-1	0
Ighv11-2	0
Ighv12-1	0
Ighv12-2	0
Ighv12-3	0
Ighv13-1	0
Ighv13-2	0
Ighv14-1	0
Ighv14-2	0
Ighv14-3	0
Ighv14-4	0
Ighv15-1	0
Ighv15-2	0
Ighv16-1	0
Ighv2-1	0
Ighv2-2	0
Ighv2-3	0
Ighv2-4	0
Ighv2-5	0
Ighv2-6	0
Ighv2-6-8	0
Ighv2-7	0
Ighv2-8	0
Ighv2-9	0
Ighv2-9-1	0
Ighv3-1	0
Ighv3-2	0
Ighv3-3	0
Ighv3-4	0
Ighv3-5	0
Ighv3-6	0
Ighv3-7	0
Ighv3-8	0
Ighv4-1	2
Ighv4-2	0
Ighv5-1	0
Ighv5-10	0
Ighv5-11	0
Ighv5-12	0
Ighv5-12-4	0
Ighv5-13	0
Ighv5-15	0
Ighv5-16	0
Ighv5-17	0
Ighv5-18	0
Ighv5-19	0
Ighv5-2	0
Ighv5-21	0
Ighv5-3	0
Ighv5-4	0
Ighv5-5	0
Ighv5-6	0
Ighv5-7	0
Ighv5-8	0
Ighv5-9	0
Ighv5-9-1	0
Ighv6-1	0
Ighv6-2	0
Ighv6-3	0
Ighv6-4	0
Ighv6-5	0
Ighv6-6	0
Ighv6-7	0
Ighv7-1	0
Ighv7-2	0
Ighv7-3	0
Ighv7-4	0
Ighv8-1	0
Ighv8-10	0
Ighv8-11	0
Ighv8-12	0
Ighv8-13	0
Ighv8-14	0
Ighv8-15	0
Ighv8-16	0
Ighv8-2	0
Ighv8-3	0
Ighv8-4	0
Ighv8-5	0
Ighv8-6	0
Ighv8-7	0
Ighv8-8	0
Ighv8-9	0
Ighv9-1	0
Ighv9-2	0
Ighv9-3	0
Ighv9-4	0
Igip	4489
Igkc	6
Igkj1	0
Igkj2	0
Igkj3	0
Igkj4	0
Igkj5	0
Igkv1-108	0
Igkv1-110	0
Igkv1-115	0
Igkv1-117	0
Igkv1-122	0
Igkv1-131	0
Igkv1-132	0
Igkv1-133	0
Igkv1-135	0
Igkv1-136	0
Igkv1-35	0
Igkv1-88	0
Igkv1-99	0
Igkv10-94	0
Igkv10-95	0
Igkv10-96	0
Igkv11-106	0
Igkv11-114	0
Igkv11-118	0
Igkv11-125	0
Igkv12-38	0
Igkv12-40	0
Igkv12-41	0
Igkv12-42	0
Igkv12-44	0
Igkv12-46	0
Igkv12-47	0
Igkv12-49	0
Igkv12-66	0
Igkv12-67	0
Igkv12-89	0
Igkv12-98	0
Igkv13-54-1	0
Igkv13-55-1	0
Igkv13-56-1	0
Igkv13-57-1	0
Igkv13-57-2	0
Igkv13-61-1	0
Igkv13-62-1	0
Igkv13-64	0
Igkv13-71-1	0
Igkv13-73-1	0
Igkv13-74-1	0
Igkv13-76	0
Igkv13-78-1	0
Igkv13-80-1	0
Igkv13-82	0
Igkv13-84	0
Igkv13-85	0
Igkv13-87	0
Igkv14-100	0
Igkv14-111	0
Igkv14-118-1	0
Igkv14-118-2	0
Igkv14-126	0
Igkv14-126-1	0
Igkv14-130	0
Igkv14-134-1	0
Igkv15-101	0
Igkv15-101-1	0
Igkv15-102	0
Igkv15-103	0
Igkv15-97	0
Igkv16-104	0
Igkv17-121	0
Igkv17-127	0
Igkv17-134	0
Igkv18-36	0
Igkv19-93	0
Igkv2-105	0
Igkv2-107	0
Igkv2-109	0
Igkv2-112	0
Igkv2-113	0
Igkv2-116	0
Igkv2-137	0
Igkv2-93-1	0
Igkv2-95-1	0
Igkv2-95-2	0
Igkv20-101-2	0
Igkv3-1	0
Igkv3-10	0
Igkv3-11	0
Igkv3-12	0
Igkv3-12-1	0
Igkv3-2	0
Igkv3-3	0
Igkv3-4	0
Igkv3-5	0
Igkv3-6	0
Igkv3-7	0
Igkv3-8	0
Igkv3-9	0
Igkv4-50	0
Igkv4-51	0
Igkv4-53	0
Igkv4-54	0
Igkv4-55	0
Igkv4-56	0
Igkv4-57	0
Igkv4-57-1	0
Igkv4-58	0
Igkv4-59	0
Igkv4-60	0
Igkv4-61	0
Igkv4-62	0
Igkv4-63	0
Igkv4-65	0
Igkv4-68	0
Igkv4-69	0
Igkv4-70	0
Igkv4-71	0
Igkv4-72	0
Igkv4-73	0
Igkv4-74	0
Igkv4-75	0
Igkv4-77	0
Igkv4-78	0
Igkv4-79	0
Igkv4-80	0
Igkv4-81	0
Igkv4-83	0
Igkv4-86	0
Igkv4-90	0
Igkv4-91	0
Igkv4-92	0
Igkv5-37	0
Igkv5-39	0
Igkv5-40-1	0
Igkv5-43	0
Igkv5-45	0
Igkv5-48	0
Igkv6-13	0
Igkv6-14	0
Igkv6-15	0
Igkv6-17	3
Igkv6-20	0
Igkv6-23	0
Igkv6-25	0
Igkv6-29	0
Igkv6-32	0
Igkv7-33	0
Igkv8-16	0
Igkv8-18	0
Igkv8-19	0
Igkv8-21	0
Igkv8-22	0
Igkv8-24	0
Igkv8-26	0
Igkv8-27	0
Igkv8-28	0
Igkv8-30	0
Igkv8-31	4
Igkv8-34	0
Igkv9-119	0
Igkv9-120	0
Igkv9-123	0
Igkv9-124	0
Igkv9-128	0
Igkv9-129	0
Iglc1	0
Iglc2	0
Iglc3	0
Iglc4	0
Iglj1	0
Iglj2	0
Iglj3	0
Iglj3p	0
Iglj4	0
Igll1	0
Iglon5	938
Iglv1	0
Iglv2	0
Iglv3	0
Igsf1	835
Igsf10	244
Igsf11	2140
Igsf21	989
Igsf23	0
Igsf3	940
Igsf5	20
Igsf6	14
Igsf8	3425
Igsf9	117
Igsf9b	2399
Igtp	103
Ihh	13
Iigp1	109
Ik	3323
Ikbip	383
Ikbkb	897
Ikbke	33
Ikbkg	1397
Ikzf1	277
Ikzf2	146
Ikzf3	20
Ikzf4	438
Ikzf5	790
Il10	0
Il10ra	227
Il10rb	201
Il11	1
Il11ra1	312
Il11ra2	0
Il12a	14
Il12b	0
Il12rb1	88
Il12rb2	17
Il13	0
Il13ra1	424
Il13ra2	18
Il15	27
Il15ra	39
Il16	97
Il17a	0
Il17b	13
Il17c	0
Il17d	200
Il17f	1
Il17ra	237
Il17rb	24
Il17rc	101
Il17rd	230
Il17re	4
Il18	596
Il18bp	54
Il18r1	0
Il18rap	2
Il19	0
Il1a	38
Il1b	3
Il1bos	0
Il1f10	0
Il1f5	0
Il1f6	0
Il1f8	0
Il1f9	0
Il1r1	91
Il1r2	3
Il1rap	1214
Il1rapl1	1107
Il1rapl2	125
Il1rl1	21
Il1rl2	63
Il1rn	3
Il2	3
Il20	0
Il20ra	33
Il20rb	1
Il21	2
Il21r	82
Il22	0
Il22ra1	0
Il22ra2	0
Il23a	106
Il23r	0
Il24	0
Il25	0
Il27	0
Il27ra	17
Il2ra	2
Il2rb	49
Il2rg	43
Il3	0
Il31	0
Il31ra	9
Il33	644
Il34	1502
Il3ra	14
Il4	2
Il4i1	23
Il4ra	147
Il5	0
Il5ra	0
Il6	0
Il6ra	295
Il6st	3454
Il7	4
Il7r	12
Il9	0
Il9r	0
Ildr1	11
Ildr2	3861
Ilf2	2720
Ilf3	2225
Ilk	2452
Ilkap	741
Ilrun	6021
Iltifb	0
Ilvbl	488
Immp1l	452
Immp2l	81
Immt	3511
Imp3	554
Imp4	790
Impa1	2594
Impa2	212
Impact	9087
Impad1	7815
Impdh1	1528
Impdh2	883
Impdh2-ps	23
Impg1	66
Impg2	33
Ina	4845
Inafm1	661
Inafm2	1319
Inava	153
Inca1	15
Incenp	342
Inf2	8264
Ing1	640
Ing2	723
Ing3	592
Ing4	5
Ing5	518
Inha	283
Inhba	831
Inhbb	199
Inhbc	0
Inhbe	3
Inip	714
Inka1	25
Inka2	3539
Inmt	1
Ino80	705
Ino80b	221
Ino80c	824
Ino80d	1257
Ino80dos	79
Ino80e	828
Inpp1	1058
Inpp4a	3978
Inpp4b	527
Inpp5a	1690
Inpp5b	641
Inpp5d	589
Inpp5e	456
Inpp5f	8895
Inpp5j	1296
Inpp5k	655
Inppl1	1678
Ins1	0
Ins2	10
Insc	146
Insig1	2345
Insig2	1285
Insl3	0
Insl5	0
Insl6	18
Insm1	222
Insm2	4
Insr	1854
Insrr	15
Insyn1	5131
Insyn2a	413
Insyn2b	201
Ints1	2047
Ints10	1078
Ints11	646
Ints12	310
Ints13	591
Ints14	690
Ints2	615
Ints3	1864
Ints4	896
Ints5	580
Ints6	994
Ints6l	533
Ints7	997
Ints8	649
Ints9	431
Intu	226
Invs	211
Ip6k1	5741
Ip6k2	2493
Ip6k3	7
Ipcef1	1633
Ipmk	1182
Ipo11	1649
Ipo13	2981
Ipo4	700
Ipo5	3442
Ipo7	5855
Ipo8	1273
Ipo9	4185
Ipp	552
Ippk	919
Iqank1	17
Iqca	2
Iqca1l	0
Iqcb1	677
Iqcc	295
Iqcd	21
Iqce	484
Iqcf1	1
Iqcf2	0
Iqcf4	0
Iqcf5	0
Iqcf6	0
Iqcg	134
Iqch	0
Iqcj	1
Iqck	35
Iqcm	0
Iqcn	0
Iqgap1	802
Iqgap2	560
Iqgap3	31
Iqschfp	5
Iqsec1	6257
Iqsec2	3850
Iqsec3	3746
Iqub	74
Irak1	1135
Irak1bp1	497
Irak2	477
Irak3	17
Irak4	94
Ireb2	3551
Irf1	73
Irf2	497
Irf2bp1	1100
Irf2bp2	1729
Irf2bpl	2329
Irf3	256
Irf4	5
Irf5	156
Irf6	34
Irf7	72
Irf8	168
Irf9	361
Irgc1	0
Irgm1	309
Irgm2	222
Irgq	4032
Irs1	725
Irs2	1740
Irs3	2
Irs4	46
Irx1	30
Irx2	4
Irx3	6
Irx3os	0
Irx4	0
Irx5	0
Irx6	18
Isca1	2430
Isca2	640
Iscu	742
Isg15	95
Isg20	18
Isg20l2	502
Isl1	593
Isl2	0
Islr	284
Islr2	2766
Ism1	164
Ism2	4
Isoc1	1919
Isoc2a	474
Isoc2b	123
Ist1	2223
Isx	0
Isy1	539
Isyna1	889
Itch	2264
Itfg1	8841
Itfg2	421
Itga1	660
Itga10	23
Itga11	87
Itga2	6
Itga2b	33
Itga3	289
Itga4	284
Itga5	590
Itga6	1356
Itga7	276
Itga8	103
Itga9	628
Itgad	36
Itgae	4
Itgal	72
Itgam	372
Itgav	3570
Itgax	23
Itgb1	4754
Itgb1bp1	1227
Itgb1bp2	2
Itgb2	158
Itgb2l	0
Itgb3	115
Itgb3bp	139
Itgb4	172
Itgb5	1427
Itgb6	1
Itgb7	51
Itgb8	3413
Itgbl1	58
Itih1	0
Itih2	171
Itih3	499
Itih4	0
Itih5	2269
Itih5l-ps	0
Itk	5
Itln1	0
Itm2a	2859
Itm2b	18898
Itm2c	27882
Itpa	1326
Itpa-ps1	9
Itpa-ps2	0
Itpa-ps3	0
Itpk1	1530
Itpka	2816
Itpkb	988
Itpkc	132
Itpr1	13928
Itpr2	1722
Itpr3	122
Itpr3os	0
Itprid1	4
Itprid2	1273
Itprip	39
Itpripl1	84
Itpripl2	493
Itsn1	3623
Itsn2	1857
Ivd	2143
Ivl	0
Ivns1abp	7504
Iws1	1104
Iyd	12
Izumo1	0
Izumo1r	1
Izumo2	0
Izumo3	0
Izumo4	218
Jade1	1583
Jade2	1052
Jade3	350
Jag1	304
Jag2	561
Jagn1	713
Jak1	4495
Jak2	1592
Jak3	94
Jakmip1	564
Jakmip2	1617
Jakmip3	598
Jam2	2365
Jam3	1158
Jaml	9
Jarid2	1608
Jazf1	1136
Jcad	6812
Jchain	3
Jdp2	346
Jhy	21
Jkamp	1579
Jmjd1c	2041
Jmjd4	1103
Jmjd6	539
Jmjd7	0
Jmjd8	942
Jmy	2471
Josd1	2815
Josd2	881
Jph1	515
Jph2	75
Jph3	6012
Jph4	12592
Jpt1	2195
Jpt2	423
Jpx	167
Jrk	293
Jrkl	282
Jsrp1	97
Jtb	711
Jun	1236
Junb	1266
Jund	1628
Junos	10
Jup	1097
K230015D01Rik	67
Kalrn	8738
Kank1	1490
Kank2	371
Kank3	424
Kank4	157
Kank4os	0
Kansl1	1849
Kansl1l	290
Kansl2	654
Kansl2-ps	7
Kansl3	1796
Kantr	1051
Kap	0
Kars	2401
Kars-ps1	0
Kat14	683
Kat2a	1747
Kat2b	877
Kat2b-ps	2
Kat5	1285
Kat6a	2447
Kat6b	1632
Kat6b-ps1	0
Kat6b-ps2	0
Kat7	2487
Kat8	429
Katna1	294
Katnal1	1700
Katnal2	118
Katnb1	992
Katnbl1	429
Kazald1	38
Kazn	4195
Kbtbd11	4818
Kbtbd12	10
Kbtbd13	2
Kbtbd2	1950
Kbtbd3	337
Kbtbd4	908
Kbtbd6	19
Kbtbd7	2181
Kbtbd8	238
Kbtbd8os	0
Kcmf1	1436
Kcna1	2040
Kcna10	0
Kcna2	6143
Kcna3	95
Kcna4	1724
Kcna5	816
Kcna6	2853
Kcna7	0
Kcnab1	10285
Kcnab2	9005
Kcnab3	306
Kcnab3os	7
Kcnb1	5813
Kcnb2	556
Kcnc1	3450
Kcnc2	1487
Kcnc3	1470
Kcnc4	1085
Kcnd1	379
Kcnd2	6376
Kcnd3	2137
Kcnd3os	2
Kcne1	1
Kcne1l	483
Kcne2	80
Kcne3	3
Kcne4	31
Kcnf1	3858
Kcng1	1647
Kcng2	63
Kcng3	10
Kcng4	115
Kcnh1	3296
Kcnh2	718
Kcnh3	3268
Kcnh4	318
Kcnh5	289
Kcnh6	82
Kcnh7	1410
Kcnh8	32
Kcnip1	764
Kcnip2	5679
Kcnip3	3483
Kcnip4	1416
Kcnj1	0
Kcnj10	8171
Kcnj11	1095
Kcnj12	286
Kcnj13	117
Kcnj14	35
Kcnj15	3
Kcnj16	893
Kcnj2	1635
Kcnj3	1611
Kcnj4	4521
Kcnj5	36
Kcnj6	186
Kcnj8	116
Kcnj9	1201
Kcnk1	3038
Kcnk10	281
Kcnk12	46
Kcnk13	148
Kcnk15	10
Kcnk16	0
Kcnk18	1
Kcnk2	4386
Kcnk3	371
Kcnk4	101
Kcnk5	31
Kcnk6	176
Kcnk7	0
Kcnk9	2320
Kcnma1	6563
Kcnmb1	37
Kcnmb2	76
Kcnmb3	0
Kcnmb4	970
Kcnmb4os1	4
Kcnmb4os2	44
Kcnn1	396
Kcnn2	662
Kcnn3	1576
Kcnn4	2
Kcnq1	27
Kcnq1ot1	155
Kcnq2	8963
Kcnq3	9002
Kcnq4	138
Kcnq5	3377
Kcnrg	21
Kcns1	194
Kcns2	1351
Kcns3	58
Kcnt1	2271
Kcnt2	390
Kcnu1	58
Kcnv1	2554
Kcnv2	4
Kcp	44
Kctd1	2431
Kctd10	1296
Kctd11	89
Kctd12	6357
Kctd12b	388
Kctd13	2292
Kctd14	85
Kctd15	411
Kctd16	574
Kctd17	5442
Kctd18	385
Kctd19	0
Kctd2	1235
Kctd20	2379
Kctd21	509
Kctd3	2366
Kctd4	421
Kctd5	1502
Kctd6	733
Kctd7	426
Kctd8	468
Kctd9	280
Kdelr1	2188
Kdelr2	875
Kdelr3	32
Kdf1	2
Kdm1a	2048
Kdm1b	423
Kdm2a	2414
Kdm2b	565
Kdm3a	1420
Kdm3b	1719
Kdm4a	1920
Kdm4b	2673
Kdm4c	967
Kdm4d	24
Kdm4dl	12
Kdm5a	1971
Kdm5b	2460
Kdm5c	1830
Kdm5d	539
Kdm6a	955
Kdm6b	1025
Kdm6bos	0
Kdm7a	2337
Kdm8	68
Kdr	1286
Kdsr	788
Keap1	2055
Keg1	0
Kel	0
Kera	0
Khdc1a	0
Khdc1b	0
Khdc1c	0
Khdc3	0
Khdc4	1118
Khdrbs1	5149
Khdrbs2	352
Khdrbs3	1878
Khk	141
Khnyn	441
Khsrp	2665
Kidins220	10259
Kif11	157
Kif12	0
Kif13a	896
Kif13b	683
Kif14	20
Kif15	53
Kif16b	297
Kif16bos	0
Kif17	804
Kif18a	56
Kif18b	27
Kif19a	562
Kif1a	37829
Kif1b	25366
Kif1c	3038
Kif20a	75
Kif20b	24
Kif21a	3937
Kif21b	3498
Kif22	56
Kif22-ps	0
Kif23	40
Kif24	37
Kif26a	596
Kif26b	649
Kif27	215
Kif28	4
Kif2a	2996
Kif2b	0
Kif2c	21
Kif3a	3486
Kif3b	3003
Kif3c	7522
Kif4	95
Kif4-ps	0
Kif5a	58001
Kif5b	9216
Kif5c	33588
Kif6	6
Kif7	96
Kif9	101
Kifap3	10696
Kifbp	4015
Kifc1	24
Kifc2	8535
Kifc3	939
Kifc5b	12
Kifc5c-ps	0
Kin	215
Kir3dl1	0
Kir3dl2	0
Kirrel	271
Kirrel2	346
Kirrel3	2082
Kirrel3os	1
Kis2	0
Kiss1	0
Kiss1r	154
Kit	1259
Kitl	2629
Kiz	349
Kl	382
Klb	0
Klc1	11989
Klc2	3574
Klc3	88
Klc4	420
Klf1	4
Klf10	1000
Klf11	187
Klf12	977
Klf13	6069
Klf14	13
Klf15	361
Klf16	2533
Klf17	0
Klf2	181
Klf3	1466
Klf4	148
Klf5	674
Klf6	1483
Klf7	1867
Klf8	246
Klf9	10825
Klhdc1	504
Klhdc10	4680
Klhdc2	3207
Klhdc3	3364
Klhdc4	468
Klhdc7a	461
Klhdc7b	2
Klhdc8a	694
Klhdc8b	449
Klhdc9	132
Klhl1	254
Klhl10	11
Klhl11	732
Klhl12	1238
Klhl13	7582
Klhl14	136
Klhl15	913
Klhl18	974
Klhl2	8458
Klhl20	719
Klhl21	353
Klhl22	2171
Klhl23	3644
Klhl24	3409
Klhl25	422
Klhl26	921
Klhl28	953
Klhl29	2352
Klhl3	1799
Klhl30	14
Klhl31	0
Klhl32	496
Klhl33	154
Klhl34	1
Klhl35	57
Klhl36	152
Klhl38	11
Klhl4	579
Klhl40	39
Klhl41	4
Klhl42	1072
Klhl5	3014
Klhl6	134
Klhl7	3589
Klhl8	1116
Klhl9	5846
Klk1	0
Klk10	3
Klk11	0
Klk12	0
Klk13	0
Klk14	0
Klk15	0
Klk1b1	0
Klk1b10-ps	0
Klk1b11	0
Klk1b12-ps	0
Klk1b14-ps	0
Klk1b15-ps	0
Klk1b16	0
Klk1b18-ps	0
Klk1b19-ps	0
Klk1b2-ps	0
Klk1b21	0
Klk1b22	0
Klk1b23-ps	0
Klk1b24	0
Klk1b26	0
Klk1b27	1
Klk1b28-ps	0
Klk1b3	0
Klk1b4	0
Klk1b5	0
Klk1b7-ps	0
Klk1b8	0
Klk1b9	0
Klk2-ps	1
Klk4	0
Klk5	0
Klk6	73
Klk7	0
Klk8	10
Klk9	2
Klkb1	0
Klra1	0
Klra10	0
Klra11-ps	0
Klra13-ps	0
Klra14-ps	0
Klra17	0
Klra2	0
Klra3	0
Klra4	0
Klra5	0
Klra6	0
Klra7	0
Klra8	0
Klra9	0
Klrb1	0
Klrb1-ps1	0
Klrb1a	0
Klrb1b	1
Klrb1c	0
Klrb1f	0
Klrc1	0
Klrc2	0
Klrc3	0
Klrd1	5
Klre1	0
Klrg1	5
Klrg2	1
Klrh1	0
Klri1	0
Klri2	11
Klrk1	0
Kmo	9
Kmt2a	2591
Kmt2b	1529
Kmt2c	2199
Kmt2d	1986
Kmt2e	3259
Kmt5a	1436
Kmt5b	1852
Kmt5c	280
Kncn	9
Kndc1	2414
Kng1	0
Kng2	0
Knl1	30
Knop1	961
Knstrn	65
Kntc1	39
Kpna1	5120
Kpna2	359
Kpna2-ps	4
Kpna3	3518
Kpna4	3032
Kpna6	3437
Kpna7	0
Kpnb1	7738
Kprp	0
Kptn	608
Kras	3518
