#GENE	STR-M-DSVA3
Gm37456	0
Gm37457	2
Gm37458	0
Gm37459	0
Gm37460	11
Gm37461	0
Gm37462	0
Gm37463	0
Gm37464	10
Gm37465	0
Gm37466	0
Gm37467	0
Gm37468	0
Gm37469	0
Gm37470	2
Gm37472	0
Gm37473	0
Gm37474	0
Gm37475	14
Gm37476	0
Gm37477	7
Gm37478	2
Gm37479	0
Gm37480	0
Gm37481	0
Gm37482	0
Gm37483	0
Gm37484	0
Gm37485	0
Gm37486	27
Gm37488	0
Gm37489	0
Gm3749	0
Gm37490	0
Gm37491	0
Gm37492	0
Gm37493	0
Gm37494	655
Gm37495	0
Gm37496	1
Gm37497	0
Gm37498	0
Gm37499	115
Gm37500	2
Gm37501	0
Gm37502	0
Gm37503	2
Gm37504	0
Gm37505	0
Gm37506	0
Gm37508	0
Gm37509	2
Gm37510	0
Gm37511	0
Gm37513	0
Gm37514	0
Gm37515	0
Gm37516	0
Gm37517	0
Gm37518	0
Gm37519	0
Gm3752	4
Gm37520	0
Gm37521	0
Gm37522	0
Gm37523	0
Gm37524	0
Gm37525	0
Gm37526	0
Gm37527	0
Gm37529	0
Gm37530	0
Gm37531	0
Gm37533	0
Gm37534	8
Gm37535	0
Gm37536	0
Gm37537	0
Gm37538	0
Gm37539	0
Gm37541	0
Gm37542	0
Gm37543	0
Gm37544	0
Gm37545	0
Gm37547	0
Gm37548	0
Gm37549	0
Gm3755	0
Gm37550	0
Gm37551	3
Gm37552	1
Gm37553	1
Gm37555	0
Gm37556	0
Gm37557	0
Gm37558	2
Gm37559	0
Gm3756	14
Gm37560	0
Gm37561	0
Gm37562	0
Gm37563	0
Gm37564	0
Gm37565	0
Gm37566	2
Gm37567	0
Gm37568	0
Gm37569	0
Gm3757	0
Gm37570	9
Gm37571	0
Gm37572	0
Gm37573	0
Gm37574	0
Gm37575	0
Gm37576	0
Gm37577	0
Gm37578	0
Gm37579	0
Gm37580	13
Gm37581	2
Gm37582	0
Gm37583	1
Gm37584	5
Gm37585	0
Gm37586	0
Gm37587	0
Gm37588	0
Gm37589	0
Gm37590	0
Gm37591	0
Gm37592	0
Gm37593	5
Gm37595	0
Gm37597	0
Gm37598	0
Gm37599	0
Gm3760	0
Gm37600	0
Gm37601	0
Gm37602	0
Gm37603	0
Gm37604	0
Gm37606	0
Gm37607	4
Gm37608	3
Gm37609	0
Gm37611	0
Gm37612	0
Gm37613	0
Gm37614	0
Gm37616	0
Gm37617	0
Gm37618	0
Gm37619	0
Gm37620	0
Gm37621	3
Gm37622	0
Gm37623	1
Gm37624	0
Gm37625	0
Gm37626	0
Gm37627	0
Gm37628	0
Gm37629	0
Gm37630	0
Gm37631	0
Gm37632	0
Gm37633	0
Gm37634	0
Gm37635	0
Gm37636	0
Gm37637	16
Gm37638	0
Gm37639	2
Gm3764	334
Gm37640	1
Gm37641	0
Gm37642	0
Gm37643	0
Gm37644	0
Gm37645	0
Gm37646	0
Gm37647	0
Gm37648	0
Gm37649	2
Gm3765	0
Gm37650	0
Gm37651	0
Gm37652	0
Gm37653	0
Gm37654	0
Gm37655	0
Gm37656	0
Gm37657	0
Gm37658	0
Gm37659	0
Gm37660	0
Gm37661	0
Gm37662	0
Gm37663	0
Gm37664	0
Gm37665	0
Gm37666	0
Gm37667	0
Gm37668	6
Gm37669	2
Gm37670	0
Gm37671	0
Gm37672	0
Gm37673	0
Gm37674	3
Gm37675	0
Gm37676	0
Gm37677	1
Gm37678	1
Gm37679	1
Gm37681	0
Gm37682	0
Gm37684	0
Gm37685	0
Gm37686	0
Gm37687	0
Gm37688	0
Gm37689	0
Gm37690	0
Gm37691	10
Gm37692	0
Gm37693	0
Gm37694	4
Gm37695	0
Gm37696	40
Gm37697	0
Gm37698	0
Gm37700	0
Gm37701	0
Gm37702	0
Gm37703	0
Gm37706	1
Gm37707	0
Gm37708	0
Gm37709	0
Gm37710	0
Gm37711	211
Gm37712	0
Gm37713	0
Gm37714	0
Gm37715	0
Gm37716	0
Gm37717	0
Gm37718	0
Gm37719	0
Gm3772	2
Gm37720	0
Gm37721	0
Gm37722	0
Gm37723	0
Gm37724	0
Gm37725	0
Gm37726	0
Gm37727	0
Gm37728	0
Gm37729	0
Gm37730	0
Gm37731	0
Gm37732	0
Gm37733	0
Gm37734	0
Gm37735	0
Gm37736	0
Gm37737	0
Gm37738	0
Gm37739	0
Gm3774	0
Gm37740	0
Gm37741	0
Gm37742	0
Gm37743	0
Gm37744	0
Gm37745	0
Gm37746	0
Gm37747	0
Gm37748	0
Gm37749	0
Gm37750	0
Gm37751	0
Gm37752	0
Gm37753	0
Gm37754	0
Gm37755	0
Gm37756	0
Gm37757	0
Gm37758	0
Gm37759	0
Gm3776	0
Gm37760	0
Gm37761	0
Gm37762	0
Gm37763	0
Gm37764	0
Gm37765	0
Gm37766	0
Gm37767	0
Gm37768	0
Gm37769	0
Gm37770	1
Gm37771	0
Gm37772	0
Gm37773	1
Gm37774	0
Gm37775	0
Gm37776	0
Gm37777	0
Gm37778	0
Gm37779	0
Gm3778	0
Gm37780	6
Gm37781	0
Gm37782	0
Gm37783	0
Gm37784	0
Gm37785	20
Gm37786	12
Gm37787	0
Gm37788	0
Gm37789	0
Gm37790	0
Gm37791	0
Gm37792	0
Gm37793	0
Gm37795	1
Gm37796	0
Gm37797	0
Gm37798	0
Gm37799	1
Gm378	0
Gm37800	0
Gm37801	0
Gm37802	0
Gm37803	0
Gm37804	0
Gm37805	33
Gm37806	0
Gm37807	0
Gm37808	0
Gm37809	0
Gm37811	11
Gm37812	0
Gm37813	0
Gm37814	0
Gm37815	0
Gm37817	0
Gm37818	1
Gm37819	0
Gm37820	0
Gm37821	0
Gm37822	0
Gm37824	1
Gm37825	0
Gm37826	0
Gm37827	0
Gm37828	0
Gm37829	10
Gm37830	0
Gm37831	0
Gm37832	1
Gm37833	0
Gm37834	0
Gm37835	0
Gm37836	0
Gm37837	4
Gm37838	0
Gm37839	0
Gm37840	0
Gm37841	0
Gm37842	0
Gm37843	1
Gm37844	73
Gm37845	0
Gm37846	0
Gm37847	0
Gm37848	0
Gm37849	0
Gm3785	0
Gm37850	0
Gm37851	0
Gm37852	0
Gm37853	0
Gm37854	0
Gm37855	0
Gm37856	0
Gm37857	0
Gm37858	0
Gm37859	0
Gm3786	0
Gm37860	0
Gm37861	0
Gm37862	0
Gm37863	0
Gm37864	0
Gm37865	0
Gm37866	0
Gm37867	0
Gm37868	0
Gm37869	0
Gm3787	1
Gm37870	0
Gm37871	0
Gm37872	0
Gm37873	0
Gm37875	0
Gm37876	0
Gm37877	0
Gm37878	0
Gm37879	0
Gm3788	8
Gm37880	0
Gm37881	0
Gm37882	0
Gm37883	0
Gm37884	0
Gm37885	168
Gm37886	0
Gm37887	0
Gm37889	0
Gm37890	0
Gm37891	0
Gm37892	12
Gm37893	4
Gm37894	0
Gm37895	0
Gm37896	0
Gm37897	1
Gm37898	0
Gm37899	0
Gm379	0
Gm37900	0
Gm37901	0
Gm37902	0
Gm37903	0
Gm37904	0
Gm37905	0
Gm37906	0
Gm37907	0
Gm37908	0
Gm37909	0
Gm3791	0
Gm37910	0
Gm37911	0
Gm37912	0
Gm37913	0
Gm37914	1
Gm37915	1
Gm37916	0
Gm37917	0
Gm37918	0
Gm37920	0
Gm37921	0
Gm37922	0
Gm37923	0
Gm37924	0
Gm37925	0
Gm37926	0
Gm37927	0
Gm37928	18
Gm37929	0
Gm3793	0
Gm37930	0
Gm37931	0
Gm37932	0
Gm37933	5
Gm37934	0
Gm37935	3
Gm37936	0
Gm37937	0
Gm37939	0
Gm37940	7
Gm37941	0
Gm37942	0
Gm37943	0
Gm37944	0
Gm37945	0
Gm37946	0
Gm37947	0
Gm37948	0
Gm37949	0
Gm37950	0
Gm37951	0
Gm37952	0
Gm37953	1
Gm37954	0
Gm37955	0
Gm37956	0
Gm37957	0
Gm37958	0
Gm37959	1
Gm37960	1
Gm37961	0
Gm37962	3
Gm37963	8
Gm37964	0
Gm37965	0
Gm37966	0
Gm37967	0
Gm37968	0
Gm37969	0
Gm37970	0
Gm37971	3
Gm37972	0
Gm37973	1
Gm37974	0
Gm37975	0
Gm37976	0
Gm37977	0
Gm37978	0
Gm37979	1
Gm37980	1
Gm37981	0
Gm37982	0
Gm37983	0
Gm37984	0
Gm37985	0
Gm37986	4
Gm37987	0
Gm37988	0
Gm37989	0
Gm37990	0
Gm37991	0
Gm37993	0
Gm37994	0
Gm37995	0
Gm37996	0
Gm37997	0
Gm37998	0
Gm37999	1
Gm3800	0
Gm38000	0
Gm38001	0
Gm38002	0
Gm38003	0
Gm38004	0
Gm38005	0
Gm38006	0
Gm38007	0
Gm38008	0
Gm38009	0
Gm38010	0
Gm38011	0
Gm38012	0
Gm38013	0
Gm38014	0
Gm38015	0
Gm38016	0
Gm38017	0
Gm38018	0
Gm38019	0
Gm38020	3
Gm38021	0
Gm38022	0
Gm38024	0
Gm38025	5
Gm38026	0
Gm38027	0
Gm38028	0
Gm38029	1
Gm38030	0
Gm38031	0
Gm38032	0
Gm38033	0
Gm38034	0
Gm38035	0
Gm38036	0
Gm38037	3
Gm38038	0
Gm38039	6
Gm38040	0
Gm38041	0
Gm38042	0
Gm38043	0
Gm38044	0
Gm38045	0
Gm38046	0
Gm38047	0
Gm38049	0
Gm38050	0
Gm38051	0
Gm38053	0
Gm38054	0
Gm38055	0
Gm38056	0
Gm38057	0
Gm38058	17
Gm38059	0
Gm38060	0
Gm38061	0
Gm38062	0
Gm38063	1
Gm38064	0
Gm38065	0
Gm38066	0
Gm38067	1
Gm38068	0
Gm38069	0
Gm3807	0
Gm38070	0
Gm38071	0
Gm38072	0
Gm38073	0
Gm38074	0
Gm38075	0
Gm38076	0
Gm38077	9
Gm38078	0
Gm38079	0
Gm38080	0
Gm38081	0
Gm38082	0
Gm38083	0
Gm38084	0
Gm38085	0
Gm38086	0
Gm38087	0
Gm38088	0
Gm38089	0
Gm3809	1
Gm38090	0
Gm38091	0
Gm38092	0
Gm38093	0
Gm38094	0
Gm38095	0
Gm38096	3
Gm38097	0
Gm38098	0
Gm38099	3
Gm381	0
Gm3810	0
Gm38100	2
Gm38101	85
Gm38102	2
Gm38103	6
Gm38104	4
Gm38105	0
Gm38106	0
Gm38107	0
Gm38108	1
Gm38109	0
Gm38110	0
Gm38111	0
Gm38113	0
Gm38114	0
Gm38115	0
Gm38116	0
Gm38117	0
Gm38118	0
Gm38119	0
Gm38120	0
Gm38121	0
Gm38122	0
Gm38123	0
Gm38124	48
Gm38125	0
Gm38126	0
Gm38127	0
Gm38128	0
Gm38130	0
Gm38131	0
Gm38132	0
Gm38133	0
Gm38134	0
Gm38135	0
Gm38136	0
Gm38137	6
Gm38138	0
Gm38139	1
Gm38140	2
Gm38141	0
Gm38142	0
Gm38143	0
Gm38144	0
Gm38145	0
Gm38146	0
Gm38147	0
Gm38148	0
Gm38149	0
Gm3815	1
Gm38150	0
Gm38151	0
Gm38152	0
Gm38153	0
Gm38154	0
Gm38155	3
Gm38156	0
Gm38157	2
Gm38158	0
Gm38159	0
Gm3816	0
Gm38160	3
Gm38161	1
Gm38162	4
Gm38163	0
Gm38164	0
Gm38165	3
Gm38166	0
Gm38167	0
Gm38168	0
Gm38169	0
Gm38170	0
Gm38171	0
Gm38172	0
Gm38173	1
Gm38174	0
Gm38177	0
Gm38178	0
Gm38180	0
Gm38181	0
Gm38182	0
Gm38183	0
Gm38184	0
Gm38185	0
Gm38186	1
Gm38187	0
Gm38188	0
Gm38189	0
Gm38190	8
Gm38191	1
Gm38192	23
Gm38194	0
Gm38195	0
Gm38197	0
Gm38198	0
Gm38199	0
Gm382	0
Gm38200	2
Gm38201	0
Gm38203	0
Gm38204	0
Gm38205	0
Gm38207	0
Gm38208	0
Gm38209	0
Gm38210	0
Gm38211	1
Gm38212	0
Gm38213	0
Gm38214	3
Gm38215	0
Gm38216	0
Gm38217	0
Gm38218	1
Gm3822	0
Gm38220	0
Gm38221	0
Gm38223	0
Gm38224	0
Gm38225	2
Gm38226	0
Gm38227	0
Gm38228	0
Gm38229	0
Gm38230	0
Gm38231	0
Gm38232	0
Gm38233	0
Gm38234	0
Gm38235	0
Gm38236	0
Gm38237	0
Gm38238	0
Gm38240	0
Gm38241	0
Gm38242	0
Gm38243	0
Gm38244	0
Gm38245	0
Gm38246	0
Gm38247	0
Gm38248	1
Gm38249	1
Gm38250	30
Gm38251	0
Gm38252	0
Gm38253	3
Gm38254	0
Gm38255	0
Gm38256	0
Gm38257	0
Gm38258	0
Gm38259	0
Gm38260	0
Gm38261	0
Gm38262	0
Gm38263	0
Gm38264	0
Gm38265	0
Gm38266	0
Gm38268	0
Gm38269	0
Gm38270	0
Gm38271	0
Gm38272	0
Gm38273	10
Gm38274	0
Gm38275	0
Gm38276	0
Gm38277	0
Gm38278	0
Gm38279	0
Gm3828	1
Gm38280	0
Gm38281	0
Gm38282	0
Gm38283	0
Gm38284	0
Gm38285	2
Gm38286	0
Gm38287	2
Gm38288	0
Gm38289	0
Gm3829	0
Gm38290	0
Gm38291	0
Gm38292	0
Gm38293	2
Gm38294	0
Gm38295	0
Gm38296	0
Gm38297	2
Gm38298	0
Gm38299	3
Gm3830	0
Gm38300	61
Gm38301	0
Gm38302	0
Gm38303	0
Gm38304	0
Gm38305	8
Gm38306	0
Gm38307	0
Gm38308	0
Gm38309	0
Gm38311	0
Gm38312	1
Gm38313	0
Gm38314	0
Gm38315	0
Gm38316	0
Gm38317	0
Gm38318	0
Gm38319	0
Gm38320	0
Gm38321	0
Gm38322	0
Gm38323	0
Gm38324	0
Gm38325	0
Gm38326	0
Gm38327	0
Gm38328	0
Gm38329	9
Gm38330	0
Gm38331	0
Gm38332	0
Gm38333	0
Gm38334	0
Gm38335	0
Gm38336	5
Gm38337	0
Gm38339	0
Gm38340	1
Gm38341	0
Gm38342	6
Gm38343	0
Gm38344	0
Gm38345	6
Gm38346	0
Gm38348	0
Gm38349	0
Gm3835	0
Gm38350	0
Gm38351	0
Gm38352	0
Gm38353	0
Gm38355	1
Gm38356	0
Gm38357	8
Gm38358	1
Gm38359	0
Gm3836	0
Gm38360	0
Gm38361	0
Gm38362	0
Gm38363	0
Gm38364	0
Gm38365	0
Gm38366	0
Gm38368	0
Gm38369	0
Gm38370	0
Gm38371	0
Gm38372	4
Gm38373	0
Gm38374	0
Gm38375	0
Gm38376	0
Gm38377	0
Gm38378	0
Gm38379	1
Gm38380	0
Gm38381	0
Gm38382	0
Gm38383	0
Gm38384	0
Gm38385	0
Gm38386	0
Gm38387	15
Gm38388	1
Gm38389	6
Gm3839	2
Gm38390	0
Gm38391	17
Gm38392	0
Gm38393	345
Gm38394	268
Gm38395	0
Gm38397	0
Gm38398	0
Gm38403	1
Gm38404	0
Gm38405	2
Gm38407	0
Gm38408	2
Gm38409	0
Gm3841	0
Gm38410	0
Gm38411	0
Gm38412	0
Gm38413	15
Gm38414	12
Gm38416	0
Gm38428	0
Gm38430	0
Gm38431	2
Gm38432	0
Gm38433	0
Gm38451	25
Gm38477	0
Gm3848	0
Gm38505	0
Gm38509	0
Gm3851	0
Gm3852	0
Gm38534	3
Gm3854	189
Gm38541	0
Gm38551	0
Gm38554	0
Gm38560	14
Gm38562	16
Gm38563	4
Gm38569	0
Gm38574	6
Gm38575	28
Gm38576	11
Gm38577	0
Gm38584	0
Gm38590	0
Gm38593	7
Gm38604	3
Gm3861	0
Gm38616	0
Gm38619	0
Gm38642	1
Gm38655	0
Gm38661	1
Gm3867	0
Gm38670	0
Gm38671	0
Gm38695	0
Gm38697	0
Gm38699	1
Gm38706	0
Gm38708	0
Gm3880	0
Gm38804	1
Gm38811	2
Gm38825	0
Gm3883	0
Gm38832	0
Gm38839	1
Gm38840	0
Gm38843	11
Gm3888	2
Gm3889	0
Gm3890	1
Gm38901	12
Gm38910	42
Gm3892	0
Gm3893	0
Gm38941	0
Gm38944	5
Gm38947	0
Gm38948	1
Gm3895	0
Gm3896	0
Gm38973	2
Gm38979	0
Gm38991	0
Gm38997	0
Gm38999	0
Gm39027	3
Gm39033	0
Gm39038	0
Gm39041	0
Gm39043	57
Gm39059	3
Gm39075	0
Gm39078	0
Gm39090	1
Gm39091	0
Gm39094	0
Gm39115	0
Gm39117	0
Gm39119	0
Gm3912	0
Gm39121	6
Gm39128	0
Gm39129	1
Gm39132	0
Gm39139	0
Gm39147	0
Gm39149	0
Gm39154	1
Gm39157	0
Gm39158	6
Gm39164	0
Gm39168	2
Gm39185	3
Gm3919	0
Gm39197	3
Gm39204	0
Gm39214	3
Gm3922	0
Gm39228	0
Gm39231	0
Gm39232	0
Gm3924	0
Gm39244	186
Gm3926	0
Gm39271	10
Gm3928	0
Gm39288	0
Gm39302	2
Gm39307	0
Gm3931	0
Gm39312	0
Gm39317	0
Gm39318	0
Gm39321	0
Gm39323	11
Gm39325	0
Gm39326	4
Gm39327	0
Gm39329	0
Gm3933	0
Gm39336	0
Gm39348	0
Gm39363	0
Gm39375	0
Gm39377	0
Gm39380	0
Gm39383	0
Gm39384	0
Gm39388	0
Gm39397	1
Gm3940	0
Gm39404	0
Gm3942	0
Gm3943	0
Gm39436	0
Gm3945	0
Gm39456	22
Gm39458	1
Gm39459	0
Gm3946	0
Gm39460	0
Gm39463	6
Gm39464	0
Gm39465	0
Gm39469	72
Gm39473	0
Gm3948	1
Gm39481	0
Gm3952	0
Gm39526	0
Gm3953	1
Gm39556	3
Gm3956	0
Gm39566	0
Gm3961	0
Gm3962	0
Gm3963	0
Gm39653	4
Gm39662	5
Gm3970	0
Gm3972	0
Gm3978	0
Gm39822	1
Gm3985	0
Gm39929	0
Gm40	0
Gm40020	0
Gm40038	0
Gm40040	0
Gm40055	10
Gm4011	0
Gm40117	0
Gm4012	0
Gm40123	0
Gm4013	6
Gm40153	0
Gm40155	0
Gm4017	1
Gm40190	0
Gm40193	0
Gm4022	0
Gm40263	0
Gm40264	0
Gm4027	0
Gm40271	0
Gm40289	0
Gm40292	0
Gm40293	0
Gm40304	0
Gm40309	0
Gm40318	0
Gm40319	0
Gm4032	13
Gm40323	0
Gm40330	0
Gm40331	0
Gm40332	1
Gm4034	0
Gm40348	0
Gm4035	1
Gm4036	0
Gm40375	0
Gm40377	2
Gm40383	0
Gm40392	0
Gm40394	0
Gm40414	0
Gm40418	0
Gm4042	0
Gm40421	1
Gm40437	0
Gm40438	0
Gm4045	25
Gm40457	0
Gm40460	1
Gm40466	14
Gm40477	0
Gm40493	11
Gm40513	0
Gm40518	1
Gm4052	0
Gm40538	0
Gm40548	0
Gm40552	0
Gm40557	12
Gm4057	0
Gm40576	0
Gm40578	65
Gm4059	0
Gm40598	0
Gm40603	2
Gm40604	1
Gm40608	0
Gm40614	1
Gm40617	2
Gm40621	0
Gm40634	0
Gm40638	0
Gm40639	0
Gm4064	0
Gm40645	0
Gm40646	0
Gm40649	0
Gm4065	0
Gm40650	2
Gm40652	1
Gm40653	0
Gm40655	0
Gm40658	0
Gm4066	0
Gm40660	0
Gm40662	5
Gm40663	21
Gm40685	0
Gm40689	0
Gm40692	0
Gm4070	0
Gm40709	1
Gm40723	0
Gm4073	0
Gm4076	12
Gm40761	2
Gm40765	1
Gm40770	0
Gm40773	0
Gm40778	0
Gm40787	0
Gm40797	0
Gm4081	0
Gm40810	0
Gm40828	2
Gm4083	0
Gm40841	56
Gm40847	0
Gm40848	0
Gm40849	0
Gm40853	0
Gm40864	1
Gm40879	0
Gm40881	0
Gm40884	0
Gm40893	5
Gm40909	0
Gm40910	0
Gm40915	0
Gm40916	0
Gm40918	0
Gm40922	0
Gm40923	0
Gm40932	1
Gm40968	0
Gm40975	0
Gm40976	0
Gm40977	0
Gm40983	0
Gm40987	0
Gm40988	0
Gm40989	0
Gm40999	0
Gm41	0
Gm41002	0
Gm41030	0
Gm41031	0
Gm41041	2
Gm41043	0
Gm4106	0
Gm4107	0
Gm41071	2
Gm41073	1
Gm41077	1
Gm41102	0
Gm41109	0
Gm4111	0
Gm41115	0
Gm41118	0
Gm41138	0
Gm41144	0
Gm41148	0
Gm4116	0
Gm41162	0
Gm41168	2
Gm4117	14
Gm41177	2
Gm4118	8
Gm41183	0
Gm41192	6
Gm412	0
Gm4120	0
Gm41206	0
Gm41219	0
Gm41225	0
Gm41230	0
Gm41231	9
Gm4125	0
Gm41253	0
Gm41271	0
Gm41276	0
Gm41277	0
Gm41279	0
Gm4128	0
Gm41289	0
Gm4129	1
Gm41290	3
Gm41293	4
Gm4130	9
Gm41300	0
Gm41307	2
Gm4131	0
Gm41311	0
Gm41318	0
Gm41322	0
Gm41325	0
Gm41333	0
Gm41335	0
Gm41336	0
Gm4134	0
Gm41349	18
Gm41361	3
Gm41381	9
Gm41386	2
Gm41392	0
Gm41396	6
Gm41409	0
Gm41414	44
Gm41434	0
Gm41442	1
Gm4146	0
Gm41467	0
Gm41480	0
Gm41481	0
Gm4149	81
Gm41492	3
Gm41495	1
Gm41496	0
Gm41504	0
Gm41505	0
Gm41506	0
Gm41517	2
Gm4152	1
Gm41541	0
Gm41545	0
Gm41555	0
Gm41556	2
Gm41561	0
Gm41562	1
Gm4157	0
Gm41584	0
Gm41597	0
Gm41600	0
Gm41609	0
Gm41611	2
Gm41625	0
Gm41638	0
Gm41639	0
Gm4165	0
Gm41653	0
Gm41654	0
Gm4166	0
Gm41662	9
Gm41664	1
Gm41668	0
Gm41669	0
Gm41693	0
Gm41708	0
Gm41715	0
Gm41717	0
Gm41720	0
Gm41724	0
Gm41750	1
Gm41757	0
Gm41760	35
Gm41764	0
Gm4178	0
Gm41780	3
Gm41787	0
Gm41790	0
Gm41792	0
Gm41793	2
Gm41804	6
Gm4181	0
Gm41815	0
Gm41819	0
Gm41821	0
Gm41836	0
Gm4189	4
Gm4202	201
Gm42031	2
Gm4204	94
Gm42047	135
Gm42064	0
Gm42067	42
Gm42068	0
Gm4207	0
Gm4208	7
Gm42109	0
Gm4211	16
Gm42133	0
Gm42141	0
Gm42161	0
Gm42164	0
Gm4217	12
Gm4219	9
Gm42196	0
Gm42205	0
Gm42208	0
Gm4221	24
Gm4222	0
Gm4224	0
Gm4230	0
Gm42303	43
Gm4234	0
Gm42372	4207
Gm42375	0
Gm42397	0
Gm4240	1
Gm42402	1
Gm4241	1
Gm42413	3
Gm42416	0
Gm42417	0
Gm4242	0
Gm42420	0
Gm42421	0
Gm42423	7
Gm42424	0
Gm42425	0
Gm42427	0
Gm42428	0
Gm42429	0
Gm42430	0
Gm42431	0
Gm42432	0
Gm42433	216
Gm42435	0
Gm42436	0
Gm42437	0
Gm42438	0
Gm42439	0
Gm42440	0
Gm42441	0
Gm42442	0
Gm42443	0
Gm42444	0
Gm42445	0
Gm42446	1
Gm42447	0
Gm42448	0
Gm42449	0
Gm42450	0
Gm42451	0
Gm42452	0
Gm42453	0
Gm42454	0
Gm42455	0
Gm42456	52
Gm42457	3
Gm42458	0
Gm42459	0
Gm4246	1
Gm42460	10
Gm42461	0
Gm42462	0
Gm42463	2
Gm42464	0
Gm42465	0
Gm42466	0
Gm42467	0
Gm42468	0
Gm4247	19
Gm42470	6
Gm42471	0
Gm42472	0
Gm42473	0
Gm42474	0
Gm42475	0
Gm42476	0
Gm42477	3
Gm42478	0
Gm42479	0
Gm4248	0
Gm42480	0
Gm42481	0
Gm42482	0
Gm42483	0
Gm42484	0
Gm42486	0
Gm42488	6
Gm42489	3
Gm42490	0
Gm42492	0
Gm42493	0
Gm42494	0
Gm42495	4
Gm42496	0
Gm42497	0
Gm42498	0
Gm42499	0
Gm42500	9
Gm42501	2
Gm42502	0
Gm42503	0
Gm42504	0
Gm42506	1
Gm42507	1
Gm42508	0
Gm42509	0
Gm4251	0
Gm42510	0
Gm42511	0
Gm42513	0
Gm42514	0
Gm42515	0
Gm42516	0
Gm42517	1147
Gm42518	38
Gm42519	0
Gm4252	0
Gm42520	0
Gm42521	3
Gm42522	0
Gm42523	0
Gm42524	0
Gm42525	0
Gm42526	0
Gm42527	3
Gm42528	129
Gm42529	1
Gm42530	0
Gm42531	0
Gm42533	0
Gm42534	0
Gm42535	0
Gm42536	0
Gm42537	0
Gm42538	0
Gm42539	0
Gm42540	0
Gm42541	1
Gm42542	0
Gm42543	0
Gm42544	0
Gm42545	0
Gm42546	0
Gm42547	184
Gm42548	0
Gm42549	4
Gm42550	0
Gm42551	0
Gm42552	0
Gm42553	0
Gm42555	0
Gm42556	0
Gm42557	0
Gm42558	0
Gm42559	2
Gm42560	0
Gm42561	0
Gm42564	0
Gm42565	0
Gm42566	0
Gm42567	1
Gm42568	43
Gm42569	0
Gm4257	0
Gm42570	0
Gm42571	0
Gm42572	0
Gm42573	0
Gm42575	0
Gm42576	0
Gm42577	2
Gm42578	0
Gm42579	0
Gm4258	1
Gm42580	0
Gm42581	0
Gm42583	1
Gm42584	0
Gm42585	0
Gm42587	0
Gm42588	0
Gm42589	0
Gm4259	0
Gm42591	0
Gm42593	0
Gm42594	0
Gm42595	30
Gm42596	11
Gm42597	0
Gm42598	0
Gm42599	0
Gm42600	16
Gm42601	0
Gm42602	0
Gm42603	0
Gm42604	0
Gm42605	0
Gm42606	0
Gm42607	0
Gm42608	25
Gm42609	0
Gm42610	0
Gm42611	0
Gm42612	0
Gm42613	0
Gm42614	0
Gm42615	0
Gm42616	0
Gm42617	0
Gm42619	0
Gm42620	0
Gm42621	0
Gm42622	0
Gm42623	0
Gm42625	0
Gm42626	0
Gm42627	0
Gm42628	0
Gm42629	0
Gm4263	0
Gm42630	0
Gm42632	0
Gm42633	0
Gm42634	0
Gm42635	4
Gm42636	15
Gm42638	0
Gm42639	0
Gm42640	0
Gm42642	0
Gm42643	0
Gm42645	0
Gm42646	0
Gm42647	0
Gm42648	0
Gm4265	0
Gm42650	0
Gm42651	0
Gm42652	0
Gm42653	0
Gm42654	1
Gm42655	2
Gm42656	2
Gm42657	0
Gm42658	0
Gm42659	0
Gm4266	0
Gm42660	0
Gm42661	0
Gm42662	0
Gm42663	0
Gm42664	5
Gm42665	0
Gm42666	2
Gm42667	0
Gm42668	11
Gm42669	0
Gm42670	5
Gm42671	0
Gm42672	0
Gm42673	0
Gm42674	1
Gm42675	0
Gm42676	0
Gm42677	0
Gm42678	0
Gm42679	0
Gm42680	0
Gm42681	0
Gm42682	0
Gm42683	0
Gm42684	0
Gm42685	0
Gm42686	2
Gm42687	0
Gm42688	23
Gm42689	0
Gm42690	5
Gm42692	19
Gm42693	7
Gm42694	0
Gm42695	0
Gm42696	0
Gm42697	0
Gm42698	0
Gm42699	0
Gm4270	0
Gm42700	0
Gm42701	0
Gm42702	0
Gm42704	0
Gm42705	0
Gm42706	0
Gm42707	0
Gm42708	0
Gm4271	0
Gm42710	0
Gm42711	0
Gm42713	0
Gm42714	0
Gm42715	31
Gm42716	0
Gm42717	0
Gm42718	0
Gm42719	0
Gm42720	0
Gm42721	0
Gm42722	16
Gm42723	0
Gm42725	0
Gm42726	0
Gm42727	1
Gm42728	0
Gm42729	0
Gm42731	0
Gm42732	283
Gm42733	0
Gm42734	0
Gm42735	1
Gm42736	0
Gm42737	0
Gm42738	18
Gm42739	0
Gm42741	0
Gm42742	8
Gm42743	0
Gm42744	1
Gm42745	2
Gm42748	0
Gm4275	0
Gm42750	0
Gm42751	0
Gm42752	1
Gm42753	0
Gm42755	0
Gm42756	0
Gm42758	0
Gm42759	0
Gm42760	0
Gm42761	0
Gm42763	0
Gm42764	0
Gm42765	0
Gm42766	0
Gm42767	0
Gm42768	1
Gm42769	0
Gm42770	0
Gm42771	0
Gm42772	1
Gm42773	0
Gm42774	0
Gm42775	0
Gm42776	0
Gm42777	2
Gm42778	25
Gm42779	0
Gm4278	0
Gm42780	0
Gm42781	0
Gm42782	1
Gm42783	8
