#GENE	STR-M-XDP2
Gm44717	0
Gm44718	8
Gm44719	0
Gm44720	0
Gm44721	0
Gm44722	0
Gm44723	0
Gm44724	0
Gm44725	0
Gm44726	0
Gm44727	0
Gm44729	1
Gm4473	0
Gm44730	0
Gm44731	2
Gm44732	0
Gm44733	0
Gm44734	0
Gm44735	0
Gm44736	0
Gm44737	0
Gm44738	0
Gm44739	0
Gm44740	0
Gm44741	1
Gm44742	6
Gm44743	0
Gm44744	0
Gm44745	0
Gm44746	0
Gm44748	0
Gm44749	0
Gm44750	0
Gm44751	12
Gm44752	0
Gm44753	0
Gm44754	0
Gm44755	0
Gm44756	0
Gm44757	0
Gm44758	3
Gm44759	0
Gm44760	0
Gm44761	0
Gm44763	13
Gm44764	0
Gm44765	0
Gm44767	2
Gm44768	0
Gm44769	6
Gm44770	7
Gm44771	2
Gm44773	0
Gm44775	2
Gm44776	0
Gm44777	9
Gm44778	0
Gm44779	0
Gm4478	0
Gm44780	1
Gm44781	0
Gm44782	0
Gm44784	0
Gm44785	0
Gm44786	1
Gm44787	0
Gm44788	2
Gm44789	0
Gm4479	0
Gm44790	0
Gm44792	0
Gm44793	0
Gm44794	0
Gm44795	0
Gm44796	1
Gm44797	0
Gm44798	0
Gm44799	4
Gm44800	0
Gm44801	0
Gm44802	0
Gm44803	0
Gm44805	0
Gm44806	0
Gm44807	0
Gm44808	0
Gm44809	0
Gm44811	0
Gm44812	6
Gm44813	1
Gm44814	0
Gm44815	6
Gm44816	0
Gm44817	0
Gm44818	0
Gm4482	0
Gm44820	0
Gm44821	0
Gm44822	0
Gm44823	0
Gm44824	0
Gm44825	0
Gm44826	0
Gm44827	0
Gm44828	0
Gm44829	4
Gm44830	0
Gm44831	8
Gm44832	2
Gm44833	0
Gm44834	0
Gm44835	0
Gm44836	2
Gm44837	1
Gm44839	0
Gm44840	0
Gm44842	0
Gm44843	0
Gm44844	0
Gm44845	0
Gm44846	7
Gm44847	1
Gm44848	1
Gm44849	0
Gm44850	1
Gm44851	1
Gm44852	0
Gm44853	0
Gm44854	0
Gm44855	0
Gm44856	0
Gm44857	0
Gm44858	0
Gm44859	0
Gm4486	0
Gm44860	3
Gm44861	2
Gm44862	0
Gm44863	0
Gm44864	0
Gm44865	0
Gm44866	0
Gm44867	0
Gm44869	0
Gm4487	0
Gm44870	0
Gm44871	0
Gm44872	0
Gm44873	0
Gm44874	0
Gm44876	2
Gm44877	0
Gm44878	32
Gm44879	0
Gm44881	0
Gm44882	0
Gm44883	0
Gm44886	0
Gm44887	0
Gm44888	0
Gm44889	0
Gm4489	0
Gm44891	4
Gm44892	0
Gm44893	0
Gm44894	0
Gm44895	0
Gm44896	0
Gm44897	0
Gm44898	66
Gm44899	8
Gm44901	1
Gm44902	0
Gm44903	0
Gm44907	2
Gm44908	0
Gm44909	0
Gm4491	5
Gm44910	0
Gm44911	1
Gm44913	1
Gm44914	0
Gm44916	0
Gm44917	0
Gm44919	0
Gm44920	0
Gm44921	0
Gm44922	0
Gm44923	0
Gm44924	0
Gm44925	0
Gm44926	0
Gm44927	0
Gm44928	0
Gm44929	3
Gm44930	0
Gm44931	0
Gm44932	0
Gm44933	0
Gm44934	0
Gm44936	0
Gm44937	0
Gm44938	0
Gm44939	0
Gm44940	0
Gm44941	0
Gm44943	0
Gm44945	0
Gm44946	0
Gm44947	0
Gm44948	0
Gm44949	1
Gm44950	240
Gm44951	0
Gm44952	0
Gm44953	0
Gm44954	12
Gm44955	0
Gm44956	6
Gm44957	3
Gm44958	0
Gm44959	0
Gm44960	0
Gm44961	0
Gm44962	0
Gm44964	0
Gm44965	0
Gm44966	0
Gm44967	0
Gm44968	0
Gm44969	0
Gm44970	0
Gm44971	0
Gm44972	0
Gm44973	0
Gm44974	0
Gm44975	0
Gm44976	0
Gm44977	0
Gm44978	1
Gm44979	0
Gm44980	0
Gm44981	0
Gm44982	0
Gm44983	0
Gm44984	0
Gm44985	4
Gm44986	1
Gm44987	1
Gm44988	0
Gm44989	0
Gm44990	0
Gm44991	0
Gm44992	0
Gm44993	0
Gm44995	6
Gm44996	3
Gm44997	3
Gm44998	0
Gm44999	0
Gm45001	0
Gm45002	0
Gm45003	0
Gm45004	0
Gm45005	0
Gm45006	0
Gm45007	0
Gm45008	0
Gm4501	0
Gm45011	4
Gm45012	2
Gm45013	0
Gm45014	0
Gm45015	0
Gm45016	0
Gm45017	0
Gm45020	0
Gm45021	0
Gm45022	1
Gm45023	0
Gm45024	0
Gm45025	0
Gm45026	0
Gm45027	3
Gm45029	0
Gm45030	1
Gm45031	0
Gm45032	0
Gm45033	1
Gm45034	0
Gm45037	0
Gm45038	0
Gm45039	0
Gm45040	0
Gm45041	0
Gm45042	0
Gm45044	0
Gm45045	0
Gm45047	1
Gm45048	0
Gm45049	0
Gm45051	6
Gm45052	0
Gm45053	17
Gm45054	0
Gm45056	0
Gm45058	0
Gm45059	0
Gm45060	2
Gm45061	3
Gm45062	0
Gm45063	0
Gm45064	0
Gm45066	0
Gm45069	0
Gm45070	0
Gm45071	0
Gm45072	0
Gm45073	0
Gm45074	0
Gm45075	0
Gm45076	1
Gm45078	0
Gm45079	0
Gm45080	0
Gm45081	0
Gm45082	0
Gm45083	0
Gm45084	0
Gm45085	0
Gm45086	0
Gm45088	0
Gm45089	1
Gm45090	0
Gm45091	1
Gm45092	0
Gm45093	0
Gm45094	1
Gm45095	0
Gm45096	0
Gm45098	0
Gm4510	0
Gm45100	0
Gm45101	0
Gm45102	4
Gm45104	3
Gm45105	0
Gm45110	2
Gm45112	8
Gm45113	2
Gm45114	0
Gm45115	0
Gm45116	0
Gm45117	0
Gm45118	0
Gm45119	0
Gm4512	0
Gm45120	0
Gm45121	2
Gm45122	0
Gm45124	1
Gm45125	0
Gm45126	0
Gm45127	0
Gm45129	4
Gm4513	0
Gm45130	0
Gm45131	0
Gm45132	0
Gm45133	32
Gm45134	0
Gm45135	0
Gm45136	0
Gm45137	1
Gm45139	0
Gm45140	8
Gm45141	0
Gm45144	0
Gm45145	0
Gm45146	0
Gm45147	0
Gm45148	2
Gm45149	0
Gm45150	0
Gm45151	14
Gm45153	4
Gm45155	0
Gm45156	0
Gm45157	0
Gm45159	28
Gm45160	0
Gm45161	0
Gm45162	0
Gm45163	8
Gm45164	0
Gm45165	0
Gm45166	0
Gm45167	0
Gm45168	1
Gm45169	25
Gm45170	0
Gm45171	0
Gm45172	0
Gm45173	0
Gm45174	2
Gm45175	0
Gm45176	0
Gm45177	0
Gm45178	0
Gm45179	0
Gm4518	4
Gm45181	0
Gm45182	0
Gm45183	1
Gm45184	0
Gm45185	0
Gm45186	0
Gm45187	2
Gm45188	0
Gm45189	0
Gm45191	0
Gm45192	0
Gm45193	0
Gm45194	7
Gm45195	0
Gm45196	0
Gm45197	0
Gm45198	0
Gm45199	0
Gm45200	2
Gm45201	0
Gm45202	0
Gm45203	0
Gm45204	6
Gm45205	0
Gm45206	0
Gm45207	0
Gm45208	0
Gm45209	0
Gm45210	0
Gm45211	0
Gm45212	2
Gm45213	0
Gm45215	0
Gm45216	1
Gm45217	0
Gm45218	3
Gm45219	0
Gm45220	8
Gm45221	7
Gm45222	1
Gm45223	0
Gm45224	0
Gm45225	0
Gm45226	0
Gm45227	0
Gm45228	0
Gm45231	2
Gm45232	0
Gm45234	0
Gm45235	0
Gm45236	0
Gm45237	0
Gm45238	0
Gm4524	3
Gm45240	0
Gm45241	0
Gm45242	5
Gm45244	0
Gm45245	0
Gm45246	0
Gm45247	0
Gm45249	0
Gm4525	0
Gm45250	25
Gm45251	0
Gm45252	0
Gm45253	0
Gm45255	0
Gm45257	0
Gm45258	1
Gm45259	0
Gm4526	0
Gm45261	0
Gm45262	0
Gm45263	0
Gm45264	0
Gm45265	2
Gm45266	0
Gm45267	0
Gm45268	0
Gm45269	0
Gm45271	0
Gm45272	0
Gm45273	0
Gm45274	0
Gm45275	0
Gm45276	0
Gm45277	0
Gm45278	0
Gm45279	0
Gm4528	0
Gm45280	0
Gm45282	0
Gm45283	0
Gm45285	0
Gm45286	1
Gm45288	0
Gm45289	0
Gm4529	0
Gm45290	0
Gm45292	0
Gm45293	0
Gm45294	0
Gm45295	0
Gm45296	0
Gm45297	0
Gm45299	0
Gm45301	0
Gm45303	0
Gm45304	0
Gm45305	0
Gm45307	0
Gm45308	0
Gm45309	0
Gm45310	0
Gm45311	29
Gm45312	0
Gm45313	0
Gm45315	0
Gm45316	0
Gm45317	0
Gm45319	0
Gm45321	0
Gm45322	0
Gm45323	0
Gm45324	0
Gm45326	0
Gm45327	0
Gm45328	0
Gm45330	0
Gm45331	0
Gm45332	0
Gm45334	0
Gm45335	0
Gm45336	0
Gm45337	0
Gm45338	4
Gm45339	0
Gm45341	0
Gm45342	1
Gm45343	0
Gm45344	0
Gm45345	0
Gm45346	0
Gm45349	0
Gm4535	1
Gm45350	1
Gm45351	3
Gm45352	0
Gm45353	6
Gm45354	0
Gm45355	0
Gm45356	0
Gm45358	0
Gm45359	0
Gm4536	0
Gm45360	0
Gm45363	4
Gm45364	0
Gm45365	0
Gm45366	0
Gm45367	0
Gm45368	0
Gm45370	0
Gm45371	0
Gm45374	0
Gm45375	0
Gm45378	3
Gm45379	0
Gm45380	28
Gm45382	0
Gm45384	0
Gm45386	0
Gm45387	0
Gm45388	0
Gm45389	0
Gm45391	0
Gm45392	0
Gm45393	0
Gm45394	0
Gm45395	0
Gm45397	0
Gm45398	0
Gm45399	0
Gm454	0
Gm4540	10
Gm45400	0
Gm45401	0
Gm45402	0
Gm45403	0
Gm45405	2
Gm45406	0
Gm45407	0
Gm45408	1
Gm45409	0
Gm4541	0
Gm45410	0
Gm45411	0
Gm45412	6
Gm45413	2
Gm45415	0
Gm45416	0
Gm45417	0
Gm45418	0
Gm45420	0
Gm45422	1
Gm45424	1
Gm45425	0
Gm45426	0
Gm45427	0
Gm45428	24
Gm45429	0
Gm45430	0
Gm45431	0
Gm45432	0
Gm45433	0
Gm45434	0
Gm45435	0
Gm45436	0
Gm45437	7
Gm45438	0
Gm45439	0
Gm4544	2
Gm45440	0
Gm45441	140
Gm45442	0
Gm45444	1
Gm45445	0
Gm45446	1
Gm45447	33
Gm45448	0
Gm45449	0
Gm4545	0
Gm45452	0
Gm45453	0
Gm45454	0
Gm45455	0
Gm45456	0
Gm45457	0
Gm45458	0
Gm45459	0
Gm45460	1
Gm45461	0
Gm45462	0
Gm45463	2
Gm45464	1
Gm45469	0
Gm45470	10
Gm45471	0
Gm45472	5
Gm45473	0
Gm45474	0
Gm45475	0
Gm45477	2
Gm45478	0
Gm45479	0
Gm4548	0
Gm45481	0
Gm45483	0
Gm45484	0
Gm45485	0
Gm45486	0
Gm45487	0
Gm45488	0
Gm45489	0
Gm45490	0
Gm45492	0
Gm45493	0
Gm45494	1
Gm45495	168
Gm45496	0
Gm45497	0
Gm45498	0
Gm45499	0
Gm45500	0
Gm45501	6
Gm45502	0
Gm45504	0
Gm45505	0
Gm45506	0
Gm45507	1
Gm45508	0
Gm45509	1
Gm45510	0
Gm45512	0
Gm45513	0
Gm45514	0
Gm45515	1
Gm45516	0
Gm45517	0
Gm45518	0
Gm45520	0
Gm45521	2
Gm45522	0
Gm45523	0
Gm45524	0
Gm45525	0
Gm45527	1
Gm45528	0
Gm4553	0
Gm45530	0
Gm45532	0
Gm45533	10
Gm45534	1
Gm45537	0
Gm45538	0
Gm45539	0
Gm45540	0
Gm45541	0
Gm45542	0
Gm45543	0
Gm45544	0
Gm45546	2
Gm45548	0
Gm45549	0
Gm45550	0
Gm45551	0
Gm45552	43
Gm45553	0
Gm45554	0
Gm45555	0
Gm45556	0
Gm45557	0
Gm45558	0
Gm4556	0
Gm45560	0
Gm45562	0
Gm45564	0
Gm45566	0
Gm4557	0
Gm45570	0
Gm45571	0
Gm45572	0
Gm45574	0
Gm45575	0
Gm45576	2
Gm45577	0
Gm45579	1
Gm4558	0
Gm45580	0
Gm45584	0
Gm45587	2
Gm45588	0
Gm45589	0
Gm4559	0
Gm45590	0
Gm45591	4
Gm45592	7
Gm45593	0
Gm45594	0
Gm45596	0
Gm45597	0
Gm45598	0
Gm45600	0
Gm45601	2
Gm45602	0
Gm45604	0
Gm45605	31
Gm45606	105
Gm45607	0
Gm45608	0
Gm45609	2
Gm4561	0
Gm45610	0
Gm45612	0
Gm45613	0
Gm45614	0
Gm45615	0
Gm45616	0
Gm45617	0
Gm45618	0
Gm45619	9
Gm45620	1
Gm45623	181
Gm45625	0
Gm45626	0
Gm45627	1
Gm45628	0
Gm45629	23
Gm45630	0
Gm45631	3
Gm45632	0
Gm45633	0
Gm45634	0
Gm45635	0
Gm45636	0
Gm45638	0
Gm45639	0
Gm45640	15
Gm45641	0
Gm45643	1
Gm45644	0
Gm45645	12
Gm45646	0
Gm45647	0
Gm4565	0
Gm45650	0
Gm45651	1
Gm45652	0
Gm45654	0
Gm45655	0
Gm45657	0
Gm45658	0
Gm45659	0
Gm4566	0
Gm45660	0
Gm45662	0
Gm45663	0
Gm45665	0
Gm45666	0
Gm45667	1
Gm45668	0
Gm45669	0
Gm4567	0
Gm45670	2
Gm45671	3
Gm45672	0
Gm45673	0
Gm45674	0
Gm45675	0
Gm45676	0
Gm45677	0
Gm45678	0
Gm45680	0
Gm45682	0
Gm45683	0
Gm45684	0
Gm45686	7
Gm45687	0
Gm45688	0
Gm45689	0
Gm45690	0
Gm45691	0
Gm45692	0
Gm45693	0
Gm45694	13
Gm45696	2
Gm45697	0
Gm45698	3
Gm45699	0
Gm45700	0
Gm45701	0
Gm45702	5
Gm45703	0
Gm45704	0
Gm45705	2
Gm45706	0
Gm45708	4
Gm45709	0
Gm45710	0
Gm45711	0
Gm45712	0
Gm45713	0
Gm45714	0
Gm45715	0
Gm45716	54
Gm45717	0
Gm45718	1
Gm45719	0
Gm45720	0
Gm45721	0
Gm45722	0
Gm45723	0
Gm45724	0
Gm45725	0
Gm45727	0
Gm4573	0
Gm45730	0
Gm45731	0
Gm45732	0
Gm45733	0
Gm45734	0
Gm45735	0
Gm45737	0
Gm45738	0
Gm45739	0
Gm4574	0
Gm45740	0
Gm45741	0
Gm45742	0
Gm45743	3
Gm45745	0
Gm45746	0
Gm45747	0
Gm4575	3
Gm45750	0
Gm45751	0
Gm45752	0
Gm45753	0
Gm45754	0
Gm45756	0
Gm45757	0
Gm45758	0
Gm45760	5
Gm45762	0
Gm45764	0
Gm45765	0
Gm45766	0
Gm45767	35
Gm45769	35
Gm4577	0
Gm45770	0
Gm45772	0
Gm45774	8
Gm45776	0
Gm45777	0
Gm45778	1
Gm45779	0
Gm45780	0
Gm45781	0
Gm45782	0
Gm45783	0
Gm45784	0
Gm45785	0
Gm45786	0
Gm45788	0
Gm45789	0
Gm45790	2
Gm45791	4
Gm45792	0
Gm45793	0
Gm45795	0
Gm45796	0
Gm45797	0
Gm45798	0
Gm45799	2
Gm45804	0
Gm45805	1
Gm45807	0
Gm45808	0
Gm45809	7
Gm45812	0
Gm45814	0
Gm45815	0
Gm45817	0
Gm45819	0
Gm45820	0
Gm45821	0
Gm45822	0
Gm45823	1
Gm45824	0
Gm45826	0
Gm45827	0
Gm45828	0
Gm45829	0
Gm45830	0
Gm45832	0
Gm45833	13
Gm45834	0
Gm45837	1
Gm45838	0
Gm45839	0
Gm45841	0
Gm45842	0
Gm45843	0
Gm45844	32
Gm45845	0
Gm45846	3
Gm45847	101
Gm45848	0
Gm4585	0
Gm45850	0
Gm45853	6
Gm45854	0
Gm45855	2
Gm45856	0
Gm45857	0
Gm45859	0
Gm45860	0
Gm45861	0
Gm45864	0
Gm45865	1
Gm45866	1
Gm45867	5
Gm45868	0
Gm45869	10
Gm4587	0
Gm45870	0
Gm45871	68
Gm45872	0
Gm45873	0
Gm45874	0
Gm45875	0
Gm45876	0
Gm45877	0
Gm45878	0
Gm45879	0
Gm45880	0
Gm45883	1
Gm45885	8
Gm45886	0
Gm45887	0
Gm45888	0
Gm45889	4
Gm45890	1
Gm45892	0
Gm45893	0
Gm45894	0
Gm45895	0
Gm45897	0
Gm45899	0
Gm45900	0
Gm45901	0
Gm45902	117
Gm45903	0
Gm45904	1
Gm45907	0
Gm45908	0
Gm45909	0
Gm45910	0
Gm45911	0
Gm45912	0
Gm45924	3
Gm45925	1
Gm45926	0
Gm45928	0
Gm45930	0
Gm45934	0
Gm45941	3
Gm45949	0
Gm4596	2
Gm45965	0
Gm4598	5
Gm4599	0
Gm4600	1
Gm4601	0
Gm4602	1
Gm4605	0
Gm4606	0
Gm4607	0
Gm4609	2
Gm4610	2
Gm46102	0
Gm46103	0
Gm46123	0
Gm46124	0
Gm4613	0
Gm46136	24
Gm46138	0
Gm46142	0
Gm46146	0
Gm4617	28
Gm46188	0
Gm46189	0
Gm46190	0
Gm46191	0
Gm46192	0
Gm46193	0
Gm46194	0
Gm46197	0
Gm46199	0
Gm46203	0
Gm46204	0
Gm46209	0
Gm46210	5
Gm46212	1
Gm46218	4
Gm46223	0
Gm46224	0
Gm46231	0
Gm46233	0
Gm46234	0
Gm4631	1
Gm46311	0
Gm46312	1
Gm46313	0
Gm46317	0
Gm4632	2
Gm46323	0
Gm46327	0
Gm46328	0
Gm46329	0
Gm46332	1
Gm46336	0
Gm46338	0
Gm46339	0
Gm46342	0
Gm46344	0
Gm46348	0
Gm46349	0
Gm46350	1
Gm46355	0
Gm46364	0
Gm46367	0
Gm46369	1
Gm46376	26
Gm46378	8
Gm46379	1
Gm46387	0
Gm46388	0
Gm46389	0
Gm46391	2
Gm46392	0
Gm46396	0
Gm4640	0
Gm46400	0
Gm46401	0
Gm46404	22
Gm46409	4
Gm46411	0
Gm46415	0
Gm46416	2
Gm46419	2
Gm46424	0
Gm46426	0
Gm46427	0
Gm46430	145
Gm46432	0
Gm46436	0
Gm4644	0
Gm46440	0
Gm46443	0
Gm46447	7
Gm46448	0
Gm46453	1
Gm46455	0
Gm46474	0
Gm46475	0
Gm46476	0
Gm46477	0
Gm46495	0
Gm46496	0
Gm46497	0
Gm46498	0
Gm46499	0
Gm46501	0
Gm46506	0
Gm46507	0
Gm4651	0
Gm46515	0
Gm46516	0
Gm46519	4
Gm46522	0
Gm46524	0
Gm46525	0
Gm46526	1
Gm4654	2
Gm46540	0
Gm46541	0
Gm46542	1
Gm46544	0
Gm46545	0
Gm46546	0
Gm46555	0
Gm46559	0
Gm46560	1
Gm46562	1
Gm46563	6
Gm46565	0
Gm4657	0
Gm46573	0
Gm46574	0
Gm46575	0
Gm46576	0
Gm46577	0
Gm46578	0
Gm46587	2
Gm46593	0
Gm4660	0
Gm46603	17
Gm46606	0
Gm46610	0
Gm46611	0
Gm46614	0
Gm46615	0
Gm46618	0
Gm46620	39
Gm46629	0
Gm46633	3
Gm46637	16
Gm46641	0
Gm46644	0
Gm46649	0
Gm4665	0
Gm46652	5
Gm46658	3
Gm4668	0
Gm4673	15
Gm4675	15
Gm4681	15
Gm4691	11
Gm46992	0
Gm46993	0
Gm46994	0
Gm46995	0
Gm46996	0
Gm46997	0
Gm46998	0
Gm46999	0
Gm47000	0
Gm47001	0
Gm47002	0
Gm47003	1
Gm47004	0
Gm47005	0
Gm47006	0
Gm47007	0
Gm47008	0
Gm47009	0
Gm4701	0
Gm47010	0
Gm47011	0
Gm47012	0
Gm47013	0
Gm47014	0
Gm47015	0
Gm47016	0
Gm47017	3
Gm47018	0
Gm47019	0
Gm47020	0
Gm47021	1
Gm47022	0
Gm47023	0
Gm47024	0
Gm47025	0
Gm47026	0
Gm47027	0
Gm47028	0
Gm47029	0
Gm47030	0
Gm47031	0
Gm47032	0
Gm47033	110
Gm47034	0
Gm47035	0
Gm47036	0
Gm47037	0
Gm47038	0
Gm47039	0
Gm47040	0
Gm47041	0
Gm47042	0
Gm47043	6
Gm47044	0
Gm47045	0
Gm47046	0
Gm47047	0
Gm47048	0
Gm47049	0
Gm4705	2
Gm47050	0
Gm47051	0
Gm47052	0
Gm47053	0
Gm47054	0
Gm47055	0
Gm47056	0
Gm47057	0
Gm47058	0
Gm47059	0
Gm47060	0
Gm47061	0
Gm47062	0
Gm47063	0
Gm47064	0
Gm47065	0
Gm47066	0
Gm47067	0
Gm47068	0
Gm47069	0
Gm4707	12
Gm47070	0
Gm47071	1
Gm47072	0
Gm47073	0
Gm47074	0
Gm47075	0
Gm47076	0
Gm47077	0
Gm47078	0
Gm47079	29
Gm4708	8
Gm47080	0
Gm47081	0
Gm47082	0
Gm47083	0
Gm47084	0
Gm47085	0
Gm47086	1
Gm47087	3
Gm47088	0
Gm47089	0
Gm47090	0
Gm47091	0
Gm47092	0
Gm47093	7
Gm47094	0
Gm47095	0
Gm47096	35
Gm47097	2
Gm47098	0
Gm47099	0
Gm4710	0
Gm47100	0
Gm47101	0
Gm47102	1
Gm47103	0
Gm47104	0
Gm47105	0
Gm47106	0
Gm47107	0
Gm47108	4
Gm47109	0
Gm4711	0
Gm47110	0
Gm47111	0
Gm47112	3
Gm47113	5
Gm47114	0
Gm47115	0
Gm47116	0
Gm47117	3
Gm47118	0
Gm47119	1
Gm47120	0
Gm47121	0
Gm47122	0
Gm47123	0
Gm47124	0
Gm47125	0
Gm47126	0
Gm47127	3
Gm47128	1
Gm47129	0
Gm47130	1
Gm47131	0
Gm47132	0
Gm47133	3
Gm47134	0
Gm47135	42
Gm47136	2
Gm47137	0
Gm47138	6
Gm47139	0
Gm4714	1
Gm47140	9
Gm47141	0
Gm47142	0
Gm47143	0
Gm47144	0
Gm47145	0
Gm47146	0
Gm47147	0
Gm47148	0
Gm47149	0
Gm47150	0
Gm47151	0
Gm47152	0
Gm47153	0
Gm47154	2
Gm47155	488
Gm47156	0
Gm47157	7
Gm47158	0
Gm47159	0
Gm47160	0
Gm47161	0
Gm47162	0
Gm47163	378
Gm47164	0
Gm47165	0
Gm47166	0
Gm47167	2
Gm47168	0
Gm47169	0
Gm47170	0
Gm47171	7
Gm47172	0
Gm47173	0
Gm47174	0
Gm47175	8
Gm47176	0
Gm47177	0
Gm47178	0
Gm47179	2
Gm47180	0
Gm47181	0
Gm47182	0
Gm47183	0
Gm47184	0
Gm47185	0
Gm47186	0
Gm47187	0
Gm47188	0
Gm47189	0
Gm4719	0
Gm47190	0
Gm47191	0
Gm47192	0
Gm47193	1
Gm47194	0
Gm47195	0
Gm47196	0
Gm47197	0
Gm47198	0
Gm47199	0
Gm47200	0
Gm47201	3
Gm47202	3
Gm47203	0
Gm47204	192
Gm47205	6
Gm47206	0
Gm47207	2
Gm47208	0
Gm47209	0
Gm47210	6
Gm47211	0
Gm47212	0
Gm47213	0
Gm47214	3
Gm47215	0
Gm47216	0
Gm47217	0
Gm47218	8
Gm47219	0
Gm47220	0
Gm47221	0
Gm47222	0
Gm47223	0
Gm47224	0
Gm47225	0
Gm47226	0
Gm47227	0
Gm47228	0
Gm47229	0
Gm47230	0
Gm47231	0
Gm47232	2
Gm47233	0
Gm47234	0
Gm47235	0
Gm47236	0
Gm47237	0
Gm47238	0
Gm47239	0
Gm4724	0
Gm47240	0
Gm47241	0
Gm47242	1
Gm47243	0
Gm47244	0
Gm47245	0
Gm47246	2
Gm47247	0
Gm47248	0
Gm47249	0
Gm4725	0
Gm47250	0
Gm47251	5
Gm47252	8
Gm47253	0
Gm47254	1
Gm47255	0
Gm47256	0
Gm47257	1
Gm47258	0
Gm47259	0
Gm4726	0
Gm47260	23
Gm47261	0
Gm47262	5
Gm47263	0
Gm47264	0
Gm47265	0
Gm47266	0
Gm47267	0
Gm47268	0
Gm47269	0
Gm47270	18
Gm47271	0
Gm47272	0
Gm47273	0
Gm47274	0
Gm47275	0
Gm47276	0
Gm47277	0
Gm47278	0
Gm47279	0
Gm47280	0
Gm47281	0
Gm47282	0
Gm47283	4
Gm47284	0
Gm47285	0
Gm47286	0
Gm47287	0
Gm47288	0
Gm47289	0
Gm47290	0
Gm47291	0
Gm47292	0
Gm47293	0
Gm47294	0
Gm47295	0
Gm47296	0
Gm47297	0
Gm47298	0
Gm47299	0
Gm47300	0
Gm47301	0
Gm47302	0
Gm47303	0
Gm47304	0
Gm47305	0
Gm47306	0
Gm47307	0
Gm47308	0
Gm47309	0
Gm47310	0
Gm47311	0
Gm47312	0
Gm47313	0
Gm47314	0
Gm47315	0
Gm47316	0
Gm47317	1
Gm47318	0
Gm47319	0
Gm4732	0
Gm47320	0
Gm47321	0
Gm47322	0
Gm47323	0
Gm47324	0
Gm47325	0
Gm47326	0
Gm47327	0
Gm47328	0
Gm47329	0
Gm47330	0
Gm47331	0
Gm47332	0
Gm47333	0
Gm47334	0
Gm47335	0
Gm47336	0
Gm47337	0
Gm47338	0
Gm47339	0
Gm4734	1
Gm47340	0
Gm47341	0
Gm47342	0
Gm47343	0
Gm47344	0
Gm47345	0
Gm47346	0
Gm47347	0
Gm47348	0
Gm47349	0
Gm4735	13
Gm47350	0
Gm47351	0
Gm47352	0
Gm47353	0
Gm47354	0
Gm47355	0
Gm47356	0
Gm47357	0
Gm47358	0
Gm47359	2
Gm4736	0
Gm47360	1
Gm47361	0
Gm47362	0
Gm47363	0
Gm47364	0
Gm47365	0
Gm47366	0
Gm47367	0
Gm47368	0
Gm47369	0
Gm4737	6
Gm47370	0
Gm47371	0
Gm47372	0
Gm47373	0
Gm47374	0
Gm47375	0
Gm47376	0
Gm47377	0
Gm47378	0
Gm47379	0
Gm47380	0
Gm47381	0
Gm47382	0
Gm47383	0
Gm47384	0
Gm47385	0
Gm47386	0
Gm47387	0
Gm47388	0
Gm47389	0
Gm4739	1
Gm47390	0
Gm47391	4
Gm47392	0
Gm47393	0
Gm47394	0
Gm47395	0
Gm47396	0
Gm47397	0
Gm47398	0
Gm47399	0
Gm4740	1
Gm47400	1
Gm47401	0
Gm47402	0
Gm47403	0
Gm47404	0
Gm47405	0
Gm47406	0
Gm47407	0
Gm47408	0
Gm47409	0
Gm47410	0
Gm47411	0
Gm47412	0
Gm47413	0
Gm47414	8
Gm47415	4
Gm47416	0
Gm47417	0
Gm47418	0
Gm47419	0
Gm4742	3
Gm47420	0
Gm47421	0
Gm47422	0
Gm47423	0
Gm47424	1
Gm47425	0
Gm47426	0
Gm47427	0
Gm47428	0
Gm47429	0
Gm47430	0
Gm47431	0
Gm47432	0
Gm47433	0
Gm47434	0
Gm47435	1
Gm47436	0
Gm47437	0
Gm47438	0
Gm47439	5
Gm4744	0
Gm47440	0
Gm47441	3
Gm47442	0
Gm47443	0
Gm47444	0
Gm47445	1
Gm47446	26
Gm47447	0
Gm47448	0
Gm47449	0
Gm47450	2
Gm47451	0
Gm47452	0
Gm47453	0
Gm47454	0
Gm47455	0
Gm47456	0
Gm47457	0
Gm47458	0
Gm47459	0
Gm4746	0
Gm47460	0
Gm47461	0
Gm47462	0
Gm47463	0
Gm47464	0
Gm47465	0
Gm47466	0
Gm47467	10
Gm47468	0
Gm47469	21
Gm47470	0
Gm47471	0
Gm47472	0
Gm47473	0
Gm47474	0
Gm47475	0
Gm47476	0
Gm47477	0
Gm47478	0
Gm47479	0
Gm47480	0
Gm47481	0
Gm47482	0
Gm47483	2
Gm47484	44
Gm47485	0
Gm47486	1
Gm47487	0
Gm47488	0
Gm47489	0
Gm47490	0
Gm47491	0
Gm47492	0
Gm47493	0
Gm47494	0
Gm47495	0
Gm47496	0
Gm47497	0
Gm47498	0
Gm47499	0
Gm4750	1
Gm47500	0
Gm47501	0
Gm47502	0
Gm47503	1
Gm47504	0
Gm47505	3
Gm47506	0
Gm47507	0
Gm47508	1
Gm47509	0
Gm4751	0
Gm47510	0
Gm47511	0
Gm47512	62
Gm47513	0
Gm47514	0
Gm47515	2
Gm47516	0
Gm47517	0
Gm47518	0
Gm47519	0
Gm47520	0
Gm47521	0
Gm47522	0
Gm47523	0
Gm47524	0
