#GENE	CTX-M-CRE2
Fthl17c	0
Fthl17d	0
Fthl17e	0
Fthl17f	0
Ftl1	6446
Ftl1-ps1	11
Ftl1-ps2	1
Ftl2-ps	2
Ftmt	0
Fto	3489
Ftsj1	449
Ftsj3	551
Ftx	34
Fubp1	829
Fubp3	728
Fuca1	1141
Fuca2	1083
Fundc1	810
Fundc2	1046
Fuom	496
Furin	689
Fus	4290
Fut1	0
Fut10	322
Fut11	450
Fut2	14
Fut4	15
Fut4-ps1	0
Fut7	3
Fut8	1821
Fut9	2902
Fuz	244
Fv1	59
Fxn	127
Fxr1	1125
Fxr2	1619
Fxyd1	782
Fxyd2	89
Fxyd3	14
Fxyd4	0
Fxyd5	204
Fxyd6	2609
Fxyd7	4240
Fyb	137
Fyb2	33
Fyco1	757
Fyn	5817
Fyttd1	1685
Fzd1	587
Fzd10	183
Fzd10os	126
Fzd2	435
Fzd3	2178
Fzd4	820
Fzd5	49
Fzd6	557
Fzd7	98
Fzd8	134
Fzd9	123
Fzr1	1284
G0s2	135
G2e3	232
G3bp1	1846
G3bp2	4612
G430049J08Rik	0
G430095P16Rik	2
G530011O06Rik	13
G530012D18Rik	0
G630016G05Rik	6
G630018N14Rik	0
G630022F23Rik	79
G630030J09Rik	2
G630055G22Rik	0
G630064G18Rik	0
G630093K05Rik	2
G6pc	3
G6pc2	0
G6pc3	954
G6pd2	0
G6pdx	901
G730003C15Rik	14
G730013B05Rik	0
G930009F23Rik	0
G930045G22Rik	0
Gaa	4025
Gab1	1025
Gab2	549
Gab3	31
Gabarap	4817
Gabarapl1	14881
Gabarapl2	1814
Gabbr1	17890
Gabbr2	7589
Gabpa	493
Gabpb1	276
Gabpb2	227
Gabra1	5592
Gabra2	2372
Gabra3	2617
Gabra4	1555
Gabra5	1204
Gabra6	11
Gabrb1	2606
Gabrb2	860
Gabrb3	3474
Gabrd	1245
Gabre	8
Gabrg1	1034
Gabrg2	2703
Gabrg3	855
Gabrp	0
Gabrq	16
Gabrr1	0
Gabrr2	2
Gabrr3	0
Gad1	5332
Gad1-ps	4
Gad1os	2
Gad2	3605
Gadd45a	198
Gadd45b	150
Gadd45g	178
Gadd45gip1	493
Gadl1	16
Gak	1766
Gal	5
Gal3st1	675
Gal3st2	0
Gal3st2b	0
Gal3st2c	0
Gal3st3	1359
Gal3st4	0
Galc	708
Gale	189
Galk1	274
Galk2	238
Galm	60
Galns	124
Galnt1	1745
Galnt10	490
Galnt11	751
Galnt12	19
Galnt13	540
Galnt14	540
Galnt15	80
Galnt16	1843
Galnt17	1102
Galnt18	432
Galnt2	12
Galnt2l	0
Galnt3	6
Galnt4	246
Galnt5	5
Galnt6	268
Galnt6os	0
Galnt7	161
Galnt9	2232
Galntl5	0
Galntl6	712
Galp	0
Galr1	1
Galr2	3
Galr3	0
Galt	1524
Gamt	539
Gan	621
Ganab	2527
Ganc	190
Gap43	4937
Gapdh	24098
Gapdh-ps14	5
Gapdh-ps15	0
Gapdh-ps16	5
Gapdhs	0
Gapt	0
Gapvd1	1711
Gar1	464
Garem1	342
Garem2	605
Garnl3	3115
Gars	2386
Gart	608
Gas1	437
Gas2	141
Gas2l1	1181
Gas2l2	1
Gas2l3	20
Gas5	1767
Gas6	1808
Gas7	10388
Gas8	251
Gask1a	185
Gask1b	138
Gast	2
Gata1	0
Gata2	117
Gata3	0
Gata4	0
Gata5	0
Gata5os	0
Gata6	0
Gata6os	0
Gatad1	2100
Gatad2a	877
Gatad2b	1792
Gatb	390
Gatc	671
Gatd1	631
Gatd3a	1672
Gatm	1916
Gba	841
Gba2	898
Gbe1	338
Gbf1	1631
Gbgt1	13
Gbp10	0
Gbp11	0
Gbp2	77
Gbp2-ps	0
Gbp2b	0
Gbp3	225
Gbp4	22
Gbp5	89
Gbp6	5
Gbp7	166
Gbp8	2
Gbp9	85
Gbx1	4
Gbx2	1
Gc	0
Gca	261
Gcat	230
Gcc1	432
Gcc2	1381
Gcdh	604
Gcfc2	48
Gcg	0
Gcgr	1
Gch1	50
Gchfr	0
Gck	10
Gckr	3
Gclc	766
Gclm	1274
Gcm1	0
Gcm2	0
Gcn1	994
Gcnt1	59
Gcnt2	296
Gcnt3	0
Gcnt4	367
Gcnt7	0
Gcsam	0
Gcsh	1751
Gda	4946
Gdap1	1404
Gdap1l1	1950
Gdap2	432
Gde1	5907
Gdf1	0
Gdf10	257
Gdf11	1143
Gdf15	0
Gdf2	0
Gdf3	0
Gdf5	12
Gdf6	0
Gdf7	0
Gdf9	7
Gdi1	10417
Gdi2	5953
Gdnf	2
Gdpd1	1054
Gdpd2	156
Gdpd3	3
Gdpd4	0
Gdpd5	795
Gdpgp1	155
Gem	85
Gemin2	82
Gemin4	6
Gemin5	335
Gemin6	75
Gemin6-ps	4
Gemin7	608
Gemin8	92
Gen1	23
Get1	1031
Get4	527
Gfap	8729
Gfer	272
Gfi1	1
Gfi1b	0
Gfm1	907
Gfm2	354
Gfod1	2902
Gfod2	630
Gfpt1	1621
Gfpt2	195
Gfra1	1677
Gfra2	1360
Gfra3	0
Gfra4	1166
Gfral	0
Gfy	1
Gga1	1278
Gga2	360
Gga3	684
Ggact	393
Ggct	332
Ggcx	150
Ggh	416
Ggn	29
Ggnbp1	19
Ggnbp2	1041
Ggps1	1025
Ggt1	35
Ggt5	114
Ggt6	3
Ggt7	1876
Ggta1	184
Gh	0
Ghdc	220
Ghitm	8343
Ghr	180
Ghrh	0
Ghrhr	0
Ghrl	3
Ghsr	0
Gid4	3186
Gid8	970
Gigyf1	444
Gigyf2	1170
Gimap1	64
Gimap1os	2
Gimap3	1
Gimap4	16
Gimap5	32
Gimap6	192
Gimap7	0
Gimap8	57
Gimap9	13
Gimd1	0
Gin1	66
Ginm1	409
Gins1	27
Gins2	26
Gins3	31
Gins4	274
Gip	0
Gipc1	2070
Gipc2	3
Gipc3	33
Gipr	10
Git1	6755
Git2	681
Gja1	14724
Gja10	0
Gja3	0
Gja4	166
Gja5	87
Gja6	13
Gja8	0
Gjb1	387
Gjb2	373
Gjb3	0
Gjb4	0
Gjb5	1
Gjb6	3586
Gjc1	130
Gjc2	1026
Gjc3	1393
Gjd2	336
Gjd3	6
Gjd4	0
Gje1	0
Gk	733
Gk2	0
Gk5	68
Gkap1	141
Gkn1	11
Gkn2	0
Gkn3	65
Gla	220
Glb1	574
Glb1l	168
Glb1l2	6
Glb1l3	0
Glcci1	24
Glce	421
Gldc	1168
Gldn	9
Gldnos	0
Gle1	1187
Glg1	4201
Gli1	35
Gli2	149
Gli3	393
Glipr1	9
Glipr1l1	0
Glipr1l2	0
Glipr1l3	2
Glipr2	109
Glis1	3
Glis2	417
Glis3	151
Glmn	201
Glmp	1071
Glns-ps1	60
Glo1	2275
Glo1-ps	8
Glod4	1267
Glod5	3
Glp1r	20
Glp2r	102
Glra1	0
Glra2	256
Glra3	90
Glra4	0
Glrb	3822
Glrp1	4
Glrx	554
Glrx2	1336
Glrx3	1495
Glrx5	1197
Gls	4162
Gls2	384
Glt1d1	511
Glt28d2	13
Glt6d1	0
Glt8d1	243
Glt8d2	91
Gltp	3073
Gltpd2	0
Glud-ps	20
Glud1	12321
Glul	93912
Glyat	0
Glyatl3	0
Glycam1	11
Glyctk	130
Glyr1	3874
Gm10000	0
Gm10010	206
Gm10013	0
Gm10015	0
Gm10024	0
Gm10025	0
Gm10029	2
Gm10030	2
Gm10032	0
Gm10033	122
Gm10036	9
Gm10037	49
Gm10038	0
Gm10039	36
Gm10040	0
Gm10042	0
Gm10043	1
Gm10044	2
Gm10045	0
Gm10046	0
Gm10048	5
Gm10051	47
Gm10052	21
Gm10053	30
Gm10054	1
Gm10058	0
Gm10059	7
Gm10060	17
Gm10061	0
Gm10062	0
Gm10064	0
Gm10067	0
Gm10069	2
Gm10073	84
Gm10074	0
Gm10075	1
Gm10076	156
Gm10080	11
Gm10086	33
Gm10087	0
Gm10088	0
Gm10092	0
Gm10095	81
Gm10096	0
Gm10097	0
Gm10100	0
Gm10101	5
Gm10105	0
Gm10108	6
Gm10109	14
Gm10110	6
Gm10112	0
Gm10113	0
Gm10115	0
Gm10118	58
Gm10120	23
Gm10123	28
Gm10125	93
Gm10126	0
Gm10128	0
Gm10129	0
Gm10130	15
Gm10131	26
Gm10132	0
Gm10134	22
Gm10135	0
Gm10136	9
Gm10138	27
Gm10139	0
Gm10142	0
Gm10143	0
Gm10145	6
Gm10146	15
Gm10147	0
Gm10152	0
Gm10153	0
Gm10154	1
Gm10155	1
Gm10156	3
Gm10157	3
Gm10160	0
Gm10161	0
Gm10163	2
Gm10165	0
Gm10167	8
Gm10171	0
Gm10172	0
Gm10175	47
Gm10176	0
Gm10177	41
Gm10179	3
Gm10180	70
Gm10181	0
Gm10182	0
Gm10184	3
Gm10188	0
Gm10190	0
Gm10193	0
Gm10197	0
Gm10198	0
Gm10203	0
Gm10205	0
Gm10209	2
Gm10212	0
Gm10217	0
Gm10220	0
Gm10221	146
Gm10222	116
Gm10224	3
Gm10226	35
Gm10228	0
Gm10229	0
Gm10230	0
Gm10231	8
Gm10232	20
Gm10233	0
Gm10234	0
Gm10237	4
Gm10238	0
Gm10240	10
Gm10241	7
Gm10242	0
Gm10243	0
Gm10244	7
Gm10247	6
Gm10248	0
Gm10250	96
Gm10251	0
Gm10252	0
Gm10253	2
Gm10254	9
Gm10256	0
Gm10257	4
Gm10258	0
Gm10259	0
Gm10263	2
Gm10264	0
Gm10267	0
Gm10268	1
Gm10269	15
Gm10271	0
Gm10272	0
Gm10273	1
Gm10275	101
Gm10277	0
Gm10280	0
Gm10282	5
Gm10283	0
Gm10284	1
Gm10286	0
Gm10287	0
Gm10288	91
Gm10290	2
Gm10291	7
Gm10292	0
Gm10293	3
Gm10297	6
Gm10298	0
Gm10300	1
Gm10302	0
Gm10305	0
Gm10308	7
Gm10309	3
Gm10310	0
Gm10312	0
Gm10313	8
Gm10318	0
Gm10319	0
Gm10320	0
Gm10322	4
Gm10323	0
Gm10324	0
Gm10327	12
Gm10330	0
Gm10334	11
Gm10335	3
Gm10337	0
Gm10338	0
Gm10339	0
Gm10340	0
Gm10343	11
Gm10344	0
Gm10350	0
Gm10351	0
Gm10352	0
Gm10353	31
Gm10354	0
Gm10355	1
Gm10356	9
Gm10357	0
Gm10358	2
Gm10359	5
Gm10360	0
Gm10362	2
Gm10364	3
Gm10366	5
Gm10369	0
Gm10370	0
Gm10371	1
Gm10373	0
Gm10375	0
Gm10376	0
Gm10377	0
Gm10378	0
Gm10382	0
Gm10384	8
Gm10385	0
Gm10388	0
Gm10389	0
Gm10390	0
Gm10392	0
Gm10398	0
Gm10399	1
Gm10400	0
Gm10401	0
Gm10403	2
Gm10406	2
Gm10408	0
Gm10409	0
Gm10410	0
Gm10413	0
Gm10415	0
Gm10416	2
Gm10417	0
Gm10418	10
Gm10419	1229
Gm10420	4
Gm10421	17
Gm10424	0
Gm10425	1
Gm10428	0
Gm1043	60
Gm10432	120
Gm10433	10
Gm10434	1
Gm10435	2
Gm10436	0
Gm10439	0
Gm10440	0
Gm10441	0
Gm10443	106
Gm10444	0
Gm10445	0
Gm10447	0
Gm10451	6
Gm10457	1
Gm10459	0
Gm10461	31
Gm10463	3
Gm10465	0
Gm10466	0
Gm10471	0
Gm10472	0
Gm10475	2
Gm10477	0
Gm10478	11
Gm10479	0
Gm10481	4
Gm10482	0
Gm10484	0
Gm10486	0
Gm10487	0
Gm10488	0
Gm10490	0
Gm10491	0
Gm10493	4
Gm10499	0
Gm10501	86
Gm10503	0
Gm10505	0
Gm10509	12
Gm10512	0
Gm10513	0
Gm10516	143
Gm10517	0
Gm10518	0
Gm10521	2
Gm10522	0
Gm10524	104
Gm10530	5
Gm10531	0
Gm10532	4
Gm10535	1
Gm10537	0
Gm10538	0
Gm10540	0
Gm10542	0
Gm10544	0
Gm10545	12
Gm10548	26
Gm10549	2
Gm10550	0
Gm10552	0
Gm10553	0
Gm10555	0
Gm10556	0
Gm10557	41
Gm10558	0
Gm10561	210
Gm10563	0
Gm10564	8
Gm10566	2
Gm10568	2
Gm10570	21
Gm10571	1
Gm10575	80
Gm10576	0
Gm10577	0
Gm10578	0
Gm10580	0
Gm10581	0
Gm10582	0
Gm10583	0
Gm10584	10
Gm10591	0
Gm10593	0
Gm10599	2
Gm10600	0
Gm10601	0
Gm10602	42
Gm10603	0
Gm10605	22
Gm10608	18
Gm10610	0
Gm10612	0
Gm10614	2
Gm10616	16
Gm10617	0
Gm10619	0
Gm10620	0
Gm10623	0
Gm10629	32
Gm10631	0
Gm10634	0
Gm10635	2
Gm10636	4
Gm10637	0
Gm10638	21
Gm10639	0
Gm10640	1
Gm10642	25
Gm10643	119
Gm10644	13
Gm10645	14
Gm10646	0
Gm10647	0
Gm10648	1
Gm10649	18
Gm10650	0
Gm10651	5
Gm10652	0
Gm10653	0
Gm10654	10
Gm10655	1
Gm10657	10
Gm10658	9
Gm10660	0
Gm10662	0
Gm10663	0
Gm10665	0
Gm10668	0
Gm10670	0
Gm10676	1
Gm10680	0
Gm10681	0
Gm10683	0
Gm10684	4
Gm10685	0
Gm10686	0
Gm10687	74
Gm10688	0
Gm10689	3
Gm10693	0
Gm10698	11
Gm10699	184
Gm1070	5
Gm10701	0
Gm10702	39
Gm10705	66
Gm10706	1
Gm10709	8
Gm10710	5
Gm10714	0
Gm10715	0
Gm10717	0
Gm10718	0
Gm10719	0
Gm10720	0
Gm10721	0
Gm10722	0
Gm10723	0
Gm10727	0
Gm10728	0
Gm10729	0
Gm10730	0
Gm10731	0
Gm10732	0
Gm10734	3
Gm10735	0
Gm10736	63
Gm10739	0
Gm10741	0
Gm10743	0
Gm10744	0
Gm10745	0
Gm10747	0
Gm10748	0
Gm10750	0
Gm10752	1
Gm10754	1
Gm10762	129
Gm10764	0
Gm10766	0
Gm10767	11
Gm10769	0
Gm10770	0
Gm10772	0
Gm10773	0
Gm10774	0
Gm10775	6
Gm10778	0
Gm10779	0
Gm10780	0
Gm10782	0
Gm10784	1
Gm10785	5
Gm10787	0
Gm10790	72
Gm10791	2
Gm10794	0
Gm10797	0
Gm10799	0
Gm10800	0
Gm10801	0
Gm10802	0
Gm10804	0
Gm10805	6
Gm10807	0
Gm10811	0
Gm10812	0
Gm10813	0
Gm10814	15
Gm10817	12
Gm10819	3
Gm10823	0
Gm10824	0
Gm10825	0
Gm10826	0
Gm10827	20
Gm10829	0
Gm10830	0
Gm10832	0
Gm10837	1
Gm10840	0
Gm10845	0
Gm10847	0
Gm10848	1
Gm10849	0
Gm10851	0
Gm10855	0
Gm10856	10
Gm10857	0
Gm10860	0
Gm10862	1
Gm10863	13
Gm10865	3
Gm10873	0
Gm10874	0
Gm10876	0
Gm10912	0
Gm10913	0
Gm10916	1
Gm10923	1
Gm10925	376
Gm10926	0
Gm10933	0
Gm10936	1
Gm10941	12
Gm10944	0
Gm10945	0
Gm10959	0
Gm10961	0
Gm10964	0
Gm10972	0
Gm10974	0
Gm10985	0
Gm10988	3
Gm10997	1
Gm10999	0
Gm11007	0
Gm11008	0
Gm11009	0
Gm11011	0
Gm11020	0
Gm11025	0
Gm11027	0
Gm11032	0
Gm11033	0
Gm11034	0
Gm11037	0
Gm11042	0
Gm11060	0
Gm11065	0
Gm11077	0
Gm11084	0
Gm11096	0
Gm11099	0
Gm1110	0
Gm11100	1
Gm11105	0
Gm11107	0
Gm11109	0
Gm11110	10
Gm11111	0
Gm11114	0
Gm11115	0
Gm11116	0
Gm11127	0
Gm1113	0
Gm11131	6
Gm11146	0
Gm11149	1
Gm11166	0
Gm11168	0
Gm11172	0
Gm11175	34
Gm11184	0
Gm11185	1
Gm11186	0
Gm11188	0
Gm11189	1
Gm11190	1
Gm11191	2
Gm11192	0
Gm11195	0
Gm11196	1
Gm11197	0
Gm11198	0
Gm11199	0
Gm11200	0
Gm11201	0
Gm11203	0
Gm11204	0
Gm11205	0
Gm11207	0
Gm11209	0
Gm11210	0
Gm11211	0
Gm11212	0
Gm11213	0
Gm11214	5
Gm11216	0
Gm11217	0
Gm11218	0
Gm11219	0
Gm11220	0
Gm11221	4
Gm11222	2
Gm11223	79
Gm11224	4
Gm11225	0
Gm11227	0
Gm11228	0
Gm11229	0
Gm1123	0
Gm11231	0
Gm11232	0
Gm11233	0
Gm11234	0
Gm11235	0
Gm11236	0
Gm11237	0
Gm11238	0
Gm11239	0
Gm11240	0
Gm11241	0
Gm11242	0
Gm11243	0
Gm11244	0
Gm11245	0
Gm11246	0
Gm11248	0
Gm11249	23
Gm11250	0
Gm11251	0
Gm11252	0
Gm11253	0
Gm11254	0
Gm11255	0
Gm11256	0
Gm11257	0
Gm11258	0
Gm11259	0
Gm11260	0
Gm11261	0
Gm11262	0
Gm11263	0
Gm11264	3
Gm11266	48
Gm11267	0
Gm11268	0
Gm11269	0
Gm11270	0
Gm11271	0
Gm11274	5
Gm11278	0
Gm11279	0
Gm11280	0
Gm11281	0
Gm11282	0
Gm11284	0
Gm11285	0
Gm11290	0
Gm11292	0
Gm11295	0
Gm11298	0
Gm11300	0
Gm11307	0
Gm11309	0
Gm11313	0
Gm11314	0
Gm11318	0
Gm11320	0
Gm11321	0
Gm11322	0
Gm11325	0
Gm11331	0
Gm11333	0
Gm11334	0
Gm11335	0
Gm11337	0
Gm11338	0
Gm11339	0
Gm11340	0
Gm11341	0
Gm11342	0
Gm11343	0
Gm11344	0
Gm11346	5
Gm11348	0
Gm11349	6
Gm11350	0
Gm11351	0
Gm11352	0
Gm11353	0
Gm11354	0
Gm11355	0
Gm11356	0
Gm11357	0
Gm11358	0
Gm11359	0
Gm11360	0
Gm11362	3
Gm11363	0
Gm11364	0
Gm11365	0
Gm11366	0
Gm11367	0
Gm11368	3
Gm11369	0
Gm11370	0
Gm11371	0
Gm11372	0
Gm11373	0
Gm11376	0
Gm11377	0
Gm11378	0
Gm11379	0
Gm11380	0
Gm11381	0
Gm11382	2
Gm11383	0
Gm11384	0
Gm11385	0
Gm11386	0
Gm11387	0
Gm11388	0
Gm11389	0
Gm11392	0
Gm11393	0
Gm11394	0
Gm11395	0
Gm11398	0
Gm11399	0
Gm1140	0
Gm11400	5
Gm11401	2
Gm11403	0
Gm11404	0
Gm11405	0
Gm11406	0
Gm11407	12
Gm11408	1
Gm11409	0
Gm1141	2
Gm11410	11
Gm11411	0
Gm11412	0
Gm11413	2
Gm11414	0
Gm11415	0
Gm11416	0
Gm11417	0
Gm11418	0
Gm11419	1
Gm11420	0
Gm11421	0
Gm11422	0
Gm11423	13
Gm11424	1
Gm11425	3
Gm11426	0
Gm11427	0
Gm11429	0
Gm11430	0
Gm11431	0
Gm11432	0
Gm11433	0
Gm11434	0
Gm11437	0
Gm11438	0
Gm11439	0
Gm11440	0
Gm11443	0
Gm11444	0
Gm11445	0
Gm11446	0
Gm11447	0
Gm11448	1
Gm11449	0
Gm11450	0
Gm11451	11
Gm11452	0
Gm11453	4
Gm11454	4
Gm11455	0
Gm11456	0
Gm11457	0
Gm11460	3
Gm11461	0
Gm11462	0
Gm11464	0
Gm11465	2
Gm11466	0
Gm11467	0
Gm11468	0
Gm11470	1
Gm11471	0
Gm11472	2
Gm11473	0
Gm11474	0
Gm11475	0
Gm11476	0
Gm11478	166
Gm11479	0
Gm11480	0
Gm11481	0
Gm11482	0
Gm11483	1
Gm11484	0
Gm11485	0
Gm11486	0
Gm11487	0
Gm11488	0
Gm11489	0
Gm11490	0
Gm11491	0
Gm11493	0
Gm11494	0
Gm11496	0
Gm11497	0
Gm11498	0
Gm11500	0
Gm11501	0
Gm11502	0
Gm11504	0
Gm11505	0
Gm11506	0
Gm11507	0
Gm11508	10
Gm11509	0
Gm11510	0
Gm11511	0
Gm11512	13
Gm11513	0
Gm11514	0
Gm11515	0
Gm11516	0
Gm11517	6
Gm11518	0
Gm11520	0
Gm11521	0
Gm11522	0
Gm11523	0
Gm11524	0
Gm11525	0
Gm11527	0
Gm11528	0
Gm11529	1
Gm11531	1
Gm11532	1
Gm11533	0
Gm11534	0
Gm11535	0
Gm11536	0
Gm11537	0
Gm11539	34
Gm11540	0
Gm11541	0
Gm11542	2
Gm11543	0
Gm11544	0
Gm11545	2
Gm11546	0
Gm11548	0
Gm11549	594
Gm11550	0
Gm11551	1
Gm11553	0
Gm11554	0
Gm11555	0
Gm11556	0
Gm11557	3
Gm11558	0
Gm11559	0
Gm11560	5
Gm11561	0
Gm11562	0
Gm11563	0
Gm11564	0
Gm11565	0
Gm11566	0
Gm11567	0
Gm11568	0
Gm11569	0
Gm11571	0
Gm11572	0
Gm11573	0
Gm11574	2
Gm11575	1
Gm11576	0
Gm11577	0
Gm11578	10
Gm11579	0
Gm11581	0
Gm11582	0
Gm11583	2
Gm11584	0
Gm11585	0
Gm11586	0
Gm11587	0
Gm11588	0
Gm11590	0
Gm11591	0
Gm11592	2
Gm11594	0
Gm11595	0
Gm11596	0
Gm11597	0
Gm11598	8
Gm11599	3
Gm11600	0
Gm11604	1
Gm11605	5
Gm11606	0
Gm11608	0
Gm11609	0
Gm11611	7
Gm11613	223
Gm11614	0
Gm11615	0
Gm11617	0
Gm11618	0
Gm11619	1
Gm11620	9
Gm11621	0
Gm11622	0
Gm11623	0
Gm11624	0
Gm11625	0
Gm11626	0
Gm11627	189
Gm11628	8
Gm11629	15
Gm11630	0
Gm11631	1
Gm11632	0
Gm11633	5
Gm11634	0
Gm11635	0
Gm11636	0
Gm11637	10
Gm11638	1
Gm11639	2
Gm11640	0
Gm11642	16
Gm11643	0
Gm11644	0
Gm11645	0
Gm11646	0
Gm11649	0
Gm11650	17
Gm11651	0
Gm11652	13
Gm11653	0
Gm11655	2
Gm11656	0
Gm11657	0
Gm11658	1
Gm11659	0
Gm11660	0
Gm11661	0
Gm11662	0
Gm11663	1
Gm11665	0
Gm11667	0
Gm11668	0
Gm11670	0
Gm11672	0
Gm11673	0
Gm11674	0
Gm11675	6
Gm11676	0
Gm11677	0
Gm11679	0
Gm11680	0
Gm11681	1
Gm11682	0
Gm11683	0
Gm11684	0
Gm11685	0
Gm11686	0
Gm11687	11
Gm11688	0
Gm11689	0
Gm11690	0
Gm11691	0
Gm11692	0
Gm11693	0
Gm11694	3
Gm11695	0
Gm11696	35
Gm11697	0
Gm11698	0
Gm11699	0
Gm11700	0
Gm11701	3
Gm11702	2
Gm11703	4
Gm11704	0
Gm11706	2
Gm11707	0
Gm11708	0
Gm11712	0
Gm11713	0
Gm11714	0
Gm11715	2
Gm11716	3
Gm11718	0
Gm11719	0
Gm11722	1
Gm11723	0
Gm11724	0
Gm11725	0
Gm11726	0
Gm11728	0
Gm11729	0
Gm11730	7
Gm11731	0
Gm11732	3
Gm11733	1
Gm11734	4
Gm11735	0
Gm11736	0
Gm11737	0
Gm11738	1
Gm11739	0
Gm11742	0
Gm11743	0
Gm11745	0
Gm11746	0
Gm11747	0
Gm11748	1
Gm11749	0
Gm11750	1
Gm11751	0
Gm11752	0
Gm11753	0
Gm11754	0
Gm11755	0
Gm11756	0
Gm11757	0
Gm11758	0
Gm11759	0
Gm11760	0
Gm11761	0
Gm11762	24
Gm11763	0
Gm11764	1
Gm11765	0
Gm11766	1
Gm11767	24
Gm11769	0
Gm11770	0
Gm11771	0
Gm11772	9
Gm11773	0
Gm11774	0
Gm11775	0
Gm11779	0
Gm11780	0
Gm11781	0
Gm11782	0
Gm11783	0
Gm11784	0
Gm11785	0
Gm11786	0
Gm11787	0
Gm11788	0
Gm11789	0
Gm11790	0
Gm11791	0
Gm11792	0
Gm11793	0
Gm11794	0
Gm11795	0
Gm11796	0
Gm11797	0
Gm11798	0
Gm11799	0
Gm11800	0
Gm11801	0
Gm11802	0
Gm11803	0
Gm11804	0
Gm11805	0
Gm11808	140
Gm11809	0
Gm11810	0
Gm11813	0
Gm11814	1
Gm11815	0
Gm11816	0
Gm11817	0
Gm11819	0
Gm11820	0
Gm11821	0
Gm11822	0
Gm11823	0
Gm11824	1
Gm11825	0
Gm11826	1
Gm11827	3
Gm11829	0
Gm11830	0
Gm11831	0
Gm11832	0
Gm11833	0
Gm11834	0
Gm11835	0
Gm11836	2
Gm11837	25
Gm11838	1
Gm11839	0
Gm11840	0
Gm11841	2
Gm11842	0
Gm11843	1
Gm11844	0
Gm11845	0
Gm11846	0
Gm11847	6
Gm11848	0
Gm11849	0
Gm11850	0
Gm11851	0
Gm11852	0
Gm11853	0
Gm11854	0
Gm11855	8
Gm11856	0
Gm11857	0
Gm11858	0
Gm11859	0
Gm11860	0
Gm11861	0
Gm11862	0
Gm11864	0
Gm11865	0
Gm11866	0
Gm11867	0
Gm11868	5
Gm11869	0
Gm11870	0
Gm11871	0
Gm11872	0
Gm11873	1
Gm11874	0
Gm11875	0
Gm11876	0
Gm11877	0
Gm11878	16
Gm11879	0
Gm11880	0
Gm11881	0
Gm11882	0
Gm11884	0
Gm11885	0
Gm11888	0
Gm11889	2
Gm11890	0
Gm11891	0
Gm11892	0
Gm11893	2
Gm11894	0
Gm11895	0
Gm11896	0
Gm11897	0
Gm11898	0
Gm11899	0
Gm11901	0
Gm11902	0
Gm11903	0
Gm11904	0
Gm11905	0
Gm11906	1
Gm11907	0
Gm11908	0
Gm11909	0
Gm11910	0
Gm11911	0
Gm11912	0
Gm11913	0
Gm11914	0
Gm11915	8
Gm11916	0
Gm11917	0
Gm11918	0
Gm11919	0
Gm11920	0
Gm11922	0
Gm11923	0
Gm11924	0
Gm11925	0
Gm11926	0
Gm11927	0
Gm11928	0
Gm11929	0
Gm11930	0
Gm11931	0
Gm11933	0
Gm11934	0
Gm11935	0
Gm11936	0
Gm11937	0
Gm11938	0
Gm11939	0
Gm11940	6
Gm11941	0
Gm11942	74
Gm11943	0
Gm11944	4
Gm11945	2
Gm11946	0
Gm11947	0
Gm11948	0
Gm11949	0
Gm11950	0
Gm11951	0
Gm11952	0
Gm11953	4
Gm11954	12
Gm11955	0
Gm11956	0
Gm11957	0
Gm11958	0
Gm11959	0
Gm11960	8
Gm11961	0
Gm11962	0
Gm11963	1
Gm11964	2
Gm11965	0
Gm11966	47
Gm11967	0
Gm11969	0
Gm11970	6
Gm11971	1
Gm11972	0
Gm11973	7
Gm11975	6
Gm11976	0
Gm11977	1
Gm11978	18
Gm11979	0
Gm11980	0
Gm11981	0
Gm11982	0
Gm11983	0
Gm11984	0
Gm11986	0
Gm11987	0
Gm11988	0
Gm11989	1
Gm11990	0
Gm11991	0
Gm11992	18
Gm11993	2
Gm11996	2
Gm11997	0
Gm11998	2
Gm11999	0
Gm12000	0
Gm12001	0
Gm12002	2
Gm12003	1
Gm12004	0
Gm12005	1
Gm12006	0
Gm12007	0
Gm12008	0
Gm12009	3
Gm12010	0
Gm12011	0
Gm12012	0
Gm12013	0
Gm12014	0
Gm12015	0
Gm12016	0
Gm12017	7
Gm12018	0
Gm12019	0
Gm12020	1
Gm12021	0
Gm12022	0
Gm12023	0
Gm12024	0
Gm12025	0
Gm12026	0
Gm12027	0
Gm12028	0
Gm12029	0
Gm12030	0
Gm12031	7
Gm12033	2
Gm12034	1
Gm12035	0
Gm12036	0
Gm12037	2
Gm12038	0
Gm12039	0
Gm12040	0
Gm12041	0
Gm12042	0
Gm12043	0
Gm12044	0
Gm12045	2
Gm12046	0
Gm12047	0
Gm12050	0
Gm12051	0
Gm12052	1
Gm12053	0
Gm12055	0
Gm12056	0
Gm12057	1
Gm12058	1
Gm12059	12
Gm12061	0
Gm12062	0
Gm12063	5
Gm12064	0
Gm12065	0
Gm12066	0
Gm12067	0
Gm12068	0
Gm12069	0
Gm12070	3
Gm12071	0
Gm12072	0
Gm12073	0
Gm12074	0
Gm12075	0
Gm12077	0
Gm12079	0
Gm12080	0
Gm12081	0
Gm12085	0
Gm12086	0
Gm12087	0
Gm12088	0
Gm12089	0
